Method,Dataset,TLB
isax,ArrowHead,0.6599571596014188
sfa,ArrowHead,0.8392470988117521
sofa,ArrowHead,0.8543503264444303
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.8870264490185634
sofa_equi-width_variance_linear_scale,ArrowHead,0.9059148425894058
sofa_equi-width_variance_log_scale,ArrowHead,0.9027192400273237
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.8962895267284698
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.9035187296664292
sofa_equi-width_pca_linear_scale,ArrowHead,0.9319522832309919
sofa_equi-width_pca_log_scale,ArrowHead,0.9319522832309919
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.9192203434406349
isax,Beef,0.6190783957456855
sfa,Beef,0.7481221619753867
sofa,Beef,0.7621069215793185
sofa_equi-width_variance_dynamic_programming,Beef,0.8119592801341535
sofa_equi-width_variance_linear_scale,Beef,0.8331210124168585
sofa_equi-width_variance_log_scale,Beef,0.8124819607941179
sofa_equi-width_variance_sqrt_scale,Beef,0.8098917614071776
sofa_equi-width_pca_dynamic_programming,Beef,0.9134788297590849
sofa_equi-width_pca_linear_scale,Beef,0.9864179709518338
sofa_equi-width_pca_log_scale,Beef,0.9864179709518338
sofa_equi-width_pca_sqrt_scale,Beef,0.9808035561478057
isax,BeetleFly,0.7131503231417069
sfa,BeetleFly,0.7915862961063271
sofa,BeetleFly,0.8018147014744974
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.8047827340761664
sofa_equi-width_variance_linear_scale,BeetleFly,0.8060405828176442
sofa_equi-width_variance_log_scale,BeetleFly,0.8018147014744974
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.8047827340761664
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.8513745828137447
sofa_equi-width_pca_linear_scale,BeetleFly,0.851657576830505
sofa_equi-width_pca_log_scale,BeetleFly,0.851657576830505
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.8502841569907726
isax,BirdChicken,0.8214744833037892
sfa,BirdChicken,0.9003373667812925
sofa,BirdChicken,0.9002058148901706
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.9365179298668123
sofa_equi-width_variance_linear_scale,BirdChicken,0.9506387448124127
sofa_equi-width_variance_log_scale,BirdChicken,0.9404603730115277
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.9404603730115277
sofa_equi-width_pca_dynamic_programming,BirdChicken,0.9285359526014165
sofa_equi-width_pca_linear_scale,BirdChicken,0.9502282136357455
sofa_equi-width_pca_log_scale,BirdChicken,0.9502282136357455
sofa_equi-width_pca_sqrt_scale,BirdChicken,0.9425762338876216
isax,BME,0.8156494565748148
sfa,BME,0.8697993617898359
sofa,BME,0.8686615423150825
sofa_equi-width_variance_dynamic_programming,BME,0.8869838483837252
sofa_equi-width_variance_linear_scale,BME,0.8895418928808824
sofa_equi-width_variance_log_scale,BME,0.8917984465776723
sofa_equi-width_variance_sqrt_scale,BME,0.8893307509535817
sofa_equi-width_pca_dynamic_programming,BME,0.9399072420392266
sofa_equi-width_pca_linear_scale,BME,0.9535702273615774
sofa_equi-width_pca_log_scale,BME,0.9535702273615774
sofa_equi-width_pca_sqrt_scale,BME,0.9479228873034968
isax,Car,0.6934726988923983
sfa,Car,0.849362453100874
sofa,Car,0.849362453100874
sofa_equi-width_variance_dynamic_programming,Car,0.8881311616652363
sofa_equi-width_variance_linear_scale,Car,0.9114146054170691
sofa_equi-width_variance_log_scale,Car,0.9063850905411928
sofa_equi-width_variance_sqrt_scale,Car,0.9028209594311221
sofa_equi-width_pca_dynamic_programming,Car,0.9125221782496636
sofa_equi-width_pca_linear_scale,Car,0.940282657691762
sofa_equi-width_pca_log_scale,Car,0.9403397727886141
sofa_equi-width_pca_sqrt_scale,Car,0.9311170159554384
isax,CBF,0.6723324651089168
sfa,CBF,0.7333519768754649
sofa,CBF,0.7330792949688233
sofa_equi-width_variance_dynamic_programming,CBF,0.7502595008799321
sofa_equi-width_variance_linear_scale,CBF,0.756435453972692
sofa_equi-width_variance_log_scale,CBF,0.7550348553187473
sofa_equi-width_variance_sqrt_scale,CBF,0.7540807472056593
sofa_equi-width_pca_dynamic_programming,CBF,0.7838522090170436
sofa_equi-width_pca_linear_scale,CBF,0.7898042379975844
sofa_equi-width_pca_log_scale,CBF,0.7898042379975844
sofa_equi-width_pca_sqrt_scale,CBF,0.7876987199689497
isax,Chinatown,0.675375484550439
sfa,Chinatown,0.8657534116909892
sofa,Chinatown,0.8641251490351949
sofa_equi-width_variance_dynamic_programming,Chinatown,0.8940257101831315
sofa_equi-width_variance_linear_scale,Chinatown,0.9035824824197406
sofa_equi-width_variance_log_scale,Chinatown,0.9035824824197406
sofa_equi-width_variance_sqrt_scale,Chinatown,0.8993294955598269
sofa_equi-width_pca_dynamic_programming,Chinatown,0.9350501978074289
sofa_equi-width_pca_linear_scale,Chinatown,0.956300763174221
sofa_equi-width_pca_log_scale,Chinatown,0.956300763174221
sofa_equi-width_pca_sqrt_scale,Chinatown,0.951623476261946
isax,ChlorineConcentration,0.3195997490498907
sfa,ChlorineConcentration,0.49243083640886165
sofa,ChlorineConcentration,0.5722251987010448
sofa_equi-width_variance_dynamic_programming,ChlorineConcentration,0.5758427792915498
sofa_equi-width_variance_linear_scale,ChlorineConcentration,0.5740944976098935
sofa_equi-width_variance_log_scale,ChlorineConcentration,0.5745694805156145
