Method,Dataset,Pruning_Power
sfa_equi-depth_True,ChlorineConcentration,0.9614176258029979
sfa_equi-depth_False,ChlorineConcentration,0.956478631334761
isax,CinCECGTorso,0.7107065217391304
sfa_equi-width_True,CinCECGTorso,0.7700724637681159
sfa_equi-width_False,CinCECGTorso,0.7581884057971015
sfa_equi-depth_True,CinCECGTorso,0.7518840579710144
sfa_equi-depth_False,CinCECGTorso,0.7403623188405797
isax,Coffee,0.7691326530612245
sfa_equi-width_True,Coffee,0.8660714285714285
sfa_equi-width_False,Coffee,0.8673469387755102
sfa_equi-depth_True,Coffee,0.8278061224489796
sfa_equi-depth_False,Coffee,0.822704081632653
isax,Computers,0.725648
sfa_equi-width_True,Computers,0.7867679999999999
sfa_equi-width_False,Computers,0.7867679999999999
sfa_equi-depth_True,Computers,0.785312
sfa_equi-depth_False,Computers,0.785312
isax,CricketX,0.8544247205785668
sfa_equi-width_True,CricketX,0.8994148586456279
sfa_equi-width_False,CricketX,0.8994148586456279
sfa_equi-depth_True,CricketX,0.897810650887574
sfa_equi-depth_False,CricketX,0.897810650887574
isax,CricketY,0.902465483234714
sfa_equi-width_True,CricketY,0.9391650230111769
sfa_equi-width_False,CricketY,0.9391650230111769
sfa_equi-depth_True,CricketY,0.9384812623274162
sfa_equi-depth_False,CricketY,0.9384812623274162
isax,CricketZ,0.8550493096646943
sfa_equi-width_True,CricketZ,0.9035042735042735
sfa_equi-width_False,CricketZ,0.9035042735042735
sfa_equi-depth_True,CricketZ,0.9020578566732413
sfa_equi-depth_False,CricketZ,0.9020578566732413
isax,Crop,0.9927244130291005
sfa_equi-width_True,Crop,0.9946993303571429
sfa_equi-width_False,Crop,0.9945299437830688
sfa_equi-depth_True,Crop,0.9947474702380953
sfa_equi-depth_False,Crop,0.9945724289021164
isax,DiatomSizeReduction,0.8799019607843137
sfa_equi-width_True,DiatomSizeReduction,0.9213643790849674
sfa_equi-width_False,DiatomSizeReduction,0.9215686274509804
sfa_equi-depth_True,DiatomSizeReduction,0.8972630718954249
sfa_equi-depth_False,DiatomSizeReduction,0.8964460784313726
isax,DistalPhalanxOutlineAgeGroup,0.960341726618705
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.9823201438848921
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.9832374100719424
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.9804856115107914
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.981636690647482
isax,DistalPhalanxOutlineCorrect,0.9689070048309179
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.9856763285024155
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.9857004830917874
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9860024154589372
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9859903381642512
isax,DistalPhalanxTW,0.9577877697841727
sfa_equi-width_True,DistalPhalanxTW,0.9811690647482014
sfa_equi-width_False,DistalPhalanxTW,0.9820503597122302
sfa_equi-depth_True,DistalPhalanxTW,0.9797482014388489
sfa_equi-depth_False,DistalPhalanxTW,0.9806294964028777
isax,DodgerLoopDay,0.336698717948718
sfa_equi-width_True,DodgerLoopDay,0.39150641025641025
sfa_equi-width_False,DodgerLoopDay,0.3918269230769231
sfa_equi-depth_True,DodgerLoopDay,0.3766025641025641
sfa_equi-depth_False,DodgerLoopDay,0.3753205128205128
isax,DodgerLoopGame,0.26123188405797104
sfa_equi-width_True,DodgerLoopGame,0.32028985507246377
sfa_equi-width_False,DodgerLoopGame,0.32065217391304346
sfa_equi-depth_True,DodgerLoopGame,0.2510869565217391
sfa_equi-depth_False,DodgerLoopGame,0.25434782608695655
isax,DodgerLoopWeekend,0.35108695652173916
sfa_equi-width_True,DodgerLoopWeekend,0.40652173913043477
sfa_equi-width_False,DodgerLoopWeekend,0.4083333333333333
sfa_equi-depth_True,DodgerLoopWeekend,0.35253623188405797
sfa_equi-depth_False,DodgerLoopWeekend,0.35833333333333334
isax,Earthquakes,0.0
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_False,Earthquakes,0.0
isax,ECG200,0.9029
sfa_equi-width_True,ECG200,0.913
sfa_equi-width_False,ECG200,0.9111
sfa_equi-depth_True,ECG200,0.909
sfa_equi-depth_False,ECG200,0.9067000000000001
isax,ECG5000,0.9490871111111111
sfa_equi-width_True,ECG5000,0.9647311111111111
sfa_equi-width_False,ECG5000,0.9698795555555555
sfa_equi-depth_True,ECG5000,0.9655706666666667
sfa_equi-depth_False,ECG5000,0.9706715555555555
isax,ECGFiveDays,0.6568196737868001
sfa_equi-width_True,ECGFiveDays,0.7910417613492905
sfa_equi-width_False,ECGFiveDays,0.7534716962076453
sfa_equi-depth_True,ECGFiveDays,0.7504923496439934
sfa_equi-depth_False,ECGFiveDays,0.7114073625208303
isax,EOGHorizontalSignal,0.9727801349165165
sfa_equi-width_True,EOGHorizontalSignal,0.9827233600927932
sfa_equi-width_False,EOGHorizontalSignal,0.9828454564878971
sfa_equi-depth_True,EOGHorizontalSignal,0.9828454564878971
sfa_equi-depth_False,EOGHorizontalSignal,0.982959921858307
isax,EOGVerticalSignal,0.9581514605781264
sfa_equi-width_True,EOGVerticalSignal,0.9753670522877811
sfa_equi-width_False,EOGVerticalSignal,0.9757104483990109
sfa_equi-depth_True,EOGVerticalSignal,0.9753670522877811
sfa_equi-depth_False,EOGVerticalSignal,0.975672293275541
isax,EthanolLevel,0.9320238095238095
sfa_equi-width_True,EthanolLevel,0.9834166666666666
sfa_equi-width_False,EthanolLevel,0.9543769841269841
sfa_equi-depth_True,EthanolLevel,0.9835555555555555
sfa_equi-depth_False,EthanolLevel,0.9547896825396825
isax,FaceAll,0.5105409974640744
sfa_equi-width_True,FaceAll,0.821871301775148
sfa_equi-width_False,FaceAll,0.6145900253592562
sfa_equi-depth_True,FaceAll,0.8203898985629755
sfa_equi-depth_False,FaceAll,0.612862426035503
isax,FaceFour,0.2050189393939394
sfa_equi-width_True,FaceFour,0.5928030303030303
sfa_equi-width_False,FaceFour,0.29924242424242425
sfa_equi-depth_True,FaceFour,0.5449810606060607
sfa_equi-depth_False,FaceFour,0.26704545454545453
isax,FacesUCR,0.5024463414634146
sfa_equi-width_True,FacesUCR,0.8069536585365853
sfa_equi-width_False,FacesUCR,0.5954926829268292
sfa_equi-depth_True,FacesUCR,0.8039829268292683
sfa_equi-depth_False,FacesUCR,0.5914878048780488
isax,FiftyWords,0.9824078144078143
sfa_equi-width_True,FiftyWords,0.9917899877899877
sfa_equi-width_False,FiftyWords,0.9917899877899877
sfa_equi-depth_True,FiftyWords,0.9916825396825396
sfa_equi-depth_False,FiftyWords,0.9916825396825396
isax,Fish,0.948669387755102
sfa_equi-width_True,Fish,0.972408163265306
sfa_equi-width_False,Fish,0.9742367346938775
sfa_equi-depth_True,Fish,0.9719183673469387
sfa_equi-depth_False,Fish,0.9735510204081632
isax,FordA,0.0
sfa_equi-width_True,FordA,0.7409442242474733
sfa_equi-width_False,FordA,0.0
sfa_equi-depth_True,FordA,0.7362340427322377
sfa_equi-depth_False,FordA,0.0
isax,FordB,0.0
sfa_equi-width_True,FordB,0.74555270341849
sfa_equi-width_False,FordB,0.0
sfa_equi-depth_True,FordB,0.7435045973733175
sfa_equi-depth_False,FordB,0.0
isax,FreezerRegularTrain,0.9435017543859648
sfa_equi-width_True,FreezerRegularTrain,0.9489122807017544
sfa_equi-width_False,FreezerRegularTrain,0.9490877192982455
sfa_equi-depth_True,FreezerRegularTrain,0.9481497076023392
sfa_equi-depth_False,FreezerRegularTrain,0.9482456140350877
isax,FreezerSmallTrain,0.8768922305764412
sfa_equi-width_True,FreezerSmallTrain,0.884248120300752
sfa_equi-width_False,FreezerSmallTrain,0.8846491228070176
sfa_equi-depth_True,FreezerSmallTrain,0.8796115288220552
sfa_equi-depth_False,FreezerSmallTrain,0.8797994987468672
isax,Fungi,0.9145758661887694
sfa_equi-width_True,Fungi,0.9318996415770608
sfa_equi-width_False,Fungi,0.9318996415770608
sfa_equi-depth_True,Fungi,0.9283154121863799
sfa_equi-depth_False,Fungi,0.9283154121863799
isax,GestureMidAirD1,0.9851331360946746
sfa_equi-width_True,GestureMidAirD1,0.9899038461538462
sfa_equi-width_False,GestureMidAirD1,0.9897559171597633
sfa_equi-depth_True,GestureMidAirD1,0.9899408284023669
sfa_equi-depth_False,GestureMidAirD1,0.9896449704142012
isax,GestureMidAirD2,0.9700443786982249
sfa_equi-width_True,GestureMidAirD2,0.9791420118343196
sfa_equi-width_False,GestureMidAirD2,0.9797707100591716
sfa_equi-depth_True,GestureMidAirD2,0.9794008875739645
sfa_equi-depth_False,GestureMidAirD2,0.9800295857988166
isax,GestureMidAirD3,0.9861316568047337
sfa_equi-width_True,GestureMidAirD3,0.9894600591715976
sfa_equi-width_False,GestureMidAirD3,0.9893491124260355
sfa_equi-depth_True,GestureMidAirD3,0.9894600591715976
sfa_equi-depth_False,GestureMidAirD3,0.9893121301775148
isax,GesturePebbleZ1,0.5699876673713883
sfa_equi-width_True,GesturePebbleZ1,0.6636715997181114
sfa_equi-width_False,GesturePebbleZ1,0.6636715997181114
sfa_equi-depth_True,GesturePebbleZ1,0.6536293164200141
sfa_equi-depth_False,GesturePebbleZ1,0.6536293164200141
isax,GesturePebbleZ2,0.5681029998265996
sfa_equi-width_True,GesturePebbleZ2,0.6711461765215884
sfa_equi-width_False,GesturePebbleZ2,0.6702358245188139
sfa_equi-depth_True,GesturePebbleZ2,0.6615224553494018
sfa_equi-depth_False,GesturePebbleZ2,0.6619559563031039
isax,GunPoint,0.9624
sfa_equi-width_True,GunPoint,0.9718666666666668
sfa_equi-width_False,GunPoint,0.9718666666666668
sfa_equi-depth_True,GunPoint,0.9677333333333333
sfa_equi-depth_False,GunPoint,0.9677333333333333
isax,GunPointAgeSpan,0.9852555086732302
sfa_equi-width_True,GunPointAgeSpan,0.9881856540084388
sfa_equi-width_False,GunPointAgeSpan,0.9881856540084388
sfa_equi-depth_True,GunPointAgeSpan,0.9878105954055321
sfa_equi-depth_False,GunPointAgeSpan,0.9878105954055321
isax,GunPointMaleVersusFemale,0.9852086263478669
sfa_equi-width_True,GunPointMaleVersusFemale,0.9888185654008439
sfa_equi-width_False,GunPointMaleVersusFemale,0.9888185654008439
sfa_equi-depth_True,GunPointMaleVersusFemale,0.9879746835443037
sfa_equi-depth_False,GunPointMaleVersusFemale,0.9879746835443037
isax,GunPointOldVersusYoung,0.9843370681605975
sfa_equi-width_True,GunPointOldVersusYoung,0.9885387488328664
sfa_equi-width_False,GunPointOldVersusYoung,0.9885387488328664
sfa_equi-depth_True,GunPointOldVersusYoung,0.9878384687208216
sfa_equi-depth_False,GunPointOldVersusYoung,0.9878384687208216
isax,Ham,0.3973787680209699
sfa_equi-width_True,Ham,0.5332459589340324
sfa_equi-width_False,Ham,0.5345565749235475
sfa_equi-depth_True,Ham,0.5198776758409787
sfa_equi-depth_False,Ham,0.5187418086500656
isax,HandOutlines,0.9896972972972973
sfa_equi-width_True,HandOutlines,0.9962837837837838
sfa_equi-width_False,HandOutlines,0.9967054054054053
sfa_equi-depth_True,HandOutlines,0.9973459459459459
sfa_equi-depth_False,HandOutlines,0.9976486486486487
isax,Haptics,0.9270632593213238
sfa_equi-width_True,Haptics,0.9588604943443653
sfa_equi-width_False,Haptics,0.9588604943443653
sfa_equi-depth_True,Haptics,0.9585043988269795
sfa_equi-depth_False,Haptics,0.9585043988269795
isax,Herring,0.885986328125
sfa_equi-width_True,Herring,0.93212890625
sfa_equi-width_False,Herring,0.93359375
sfa_equi-depth_True,Herring,0.922119140625
sfa_equi-depth_False,Herring,0.922607421875
isax,HouseTwenty,0.3296218487394958
sfa_equi-width_True,HouseTwenty,0.38865546218487396
sfa_equi-width_False,HouseTwenty,0.38865546218487396
sfa_equi-depth_True,HouseTwenty,0.344327731092437
sfa_equi-depth_False,HouseTwenty,0.344327731092437
isax,InlineSkate,0.9816727272727273
sfa_equi-width_True,InlineSkate,0.9867090909090909
sfa_equi-width_False,InlineSkate,0.9867090909090909
sfa_equi-depth_True,InlineSkate,0.9858909090909092
sfa_equi-depth_False,InlineSkate,0.9858909090909092
isax,InsectEPGRegularTrain,0.9234356781966576
sfa_equi-width_True,InsectEPGRegularTrain,0.9369089260266874
sfa_equi-width_False,InsectEPGRegularTrain,0.9378805544759684
sfa_equi-depth_True,InsectEPGRegularTrain,0.9313382562508097
sfa_equi-depth_False,InsectEPGRegularTrain,0.932568985619899
isax,InsectEPGSmallTrain,0.8412473423104181
sfa_equi-width_True,InsectEPGSmallTrain,0.8629813371131585
sfa_equi-width_False,InsectEPGSmallTrain,0.86227261989133
sfa_equi-depth_True,InsectEPGSmallTrain,0.8270729978738484
sfa_equi-depth_False,InsectEPGSmallTrain,0.8266005197259627
isax,InsectWingbeatSound,0.950241046831956
sfa_equi-width_True,InsectWingbeatSound,0.9707185491276401
sfa_equi-width_False,InsectWingbeatSound,0.968321854912764
sfa_equi-depth_True,InsectWingbeatSound,0.9704614325068871
sfa_equi-depth_False,InsectWingbeatSound,0.9680257116620753
isax,ItalyPowerDemand,0.9616059643473595
sfa_equi-width_True,ItalyPowerDemand,0.9685247233221647
sfa_equi-width_False,ItalyPowerDemand,0.9667551455550237
sfa_equi-depth_True,ItalyPowerDemand,0.9623602106087638
sfa_equi-depth_False,ItalyPowerDemand,0.9601554907677357
isax,LargeKitchenAppliances,0.34850844444444445
sfa_equi-width_True,LargeKitchenAppliances,0.4509511111111111
sfa_equi-width_False,LargeKitchenAppliances,0.45309866666666665
sfa_equi-depth_True,LargeKitchenAppliances,0.44851199999999997
sfa_equi-depth_False,LargeKitchenAppliances,0.45076622222222223
isax,Lightning2,0.5409836065573771
sfa_equi-width_True,Lightning2,0.5844262295081967
sfa_equi-width_False,Lightning2,0.5907103825136611
sfa_equi-depth_True,Lightning2,0.5699453551912568
sfa_equi-depth_False,Lightning2,0.5770491803278689
isax,Lightning7,0.6183953033268101
sfa_equi-width_True,Lightning7,0.663600782778865
sfa_equi-width_False,Lightning7,0.6632093933463796
sfa_equi-depth_True,Lightning7,0.6475538160469667
sfa_equi-depth_False,Lightning7,0.6475538160469667
isax,Mallat,0.8234696646636944
sfa_equi-width_True,Mallat,0.8629501841442139
sfa_equi-width_False,Mallat,0.8607714673386314
sfa_equi-depth_True,Mallat,0.8536925760806358
sfa_equi-depth_False,Mallat,0.8521108742004264
isax,Meat,0.7705555555555555
sfa_equi-width_True,Meat,0.9361111111111111
sfa_equi-width_False,Meat,0.935
sfa_equi-depth_True,Meat,0.9141666666666667
sfa_equi-depth_False,Meat,0.9111111111111111
isax,MedicalImages,0.9612619146290924
sfa_equi-width_True,MedicalImages,0.9846836579638072
sfa_equi-width_False,MedicalImages,0.9854676060229314
sfa_equi-depth_True,MedicalImages,0.9847699958557812
sfa_equi-depth_False,MedicalImages,0.9855608509462633
isax,MiddlePhalanxOutlineAgeGroup,0.9646266233766234
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.9840909090909091
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.9842045454545455
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9822402597402597
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.9822077922077922
isax,MiddlePhalanxOutlineCorrect,0.9737342497136311
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.988573883161512
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.9886082474226804
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9873883161512027
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.9873825887743414
isax,MiddlePhalanxTW,0.9577840705660255
sfa_equi-width_True,MiddlePhalanxTW,0.9812843797806204
sfa_equi-width_False,MiddlePhalanxTW,0.9814145753995379
sfa_equi-depth_True,MiddlePhalanxTW,0.9789734075448362
sfa_equi-depth_False,MiddlePhalanxTW,0.9786641929499074
isax,MixedShapesRegularTrain,0.9907892783505154
sfa_equi-width_True,MixedShapesRegularTrain,0.9949492783505154
sfa_equi-width_False,MixedShapesRegularTrain,0.9949492783505154
sfa_equi-depth_True,MixedShapesRegularTrain,0.9950779381443299
sfa_equi-depth_False,MixedShapesRegularTrain,0.9950779381443299
isax,MixedShapesSmallTrain,0.972301030927835
sfa_equi-width_True,MixedShapesSmallTrain,0.9832247422680412
sfa_equi-width_False,MixedShapesSmallTrain,0.9832247422680412
sfa_equi-depth_True,MixedShapesSmallTrain,0.9819298969072165
sfa_equi-depth_False,MixedShapesSmallTrain,0.9819298969072165
isax,MoteStrain,0.6530351437699681
sfa_equi-width_True,MoteStrain,0.6859424920127796
sfa_equi-width_False,MoteStrain,0.6873402555910544
sfa_equi-depth_True,MoteStrain,0.6351837060702875
sfa_equi-depth_False,MoteStrain,0.6394568690095846
isax,NonInvasiveFetalECGThorax1,0.9735552728300819
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9819841673734803
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.9817871077184054
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.9827749505230421
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9826041843370087
isax,NonInvasiveFetalECGThorax2,0.9841283573649986
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9878877579869946
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9879202714164546
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9884913768730562
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9885496183206106
isax,OliveOil,0.4011111111111111
sfa_equi-width_True,OliveOil,0.7955555555555556
sfa_equi-width_False,OliveOil,0.8088888888888889
sfa_equi-depth_True,OliveOil,0.7144444444444444
sfa_equi-depth_False,OliveOil,0.72
isax,OSULeaf,0.9544421487603306
sfa_equi-width_True,OSULeaf,0.9826859504132233
sfa_equi-width_False,OSULeaf,0.9826859504132233
sfa_equi-depth_True,OSULeaf,0.9824793388429752
sfa_equi-depth_False,OSULeaf,0.9824793388429752
isax,PhalangesOutlinesCorrect,0.9869774669774669
sfa_equi-width_True,PhalangesOutlinesCorrect,0.9938150738150737
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9939633514633515
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.994085729085729
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9942534317534317
isax,Phoneme,0.009989057139477108
sfa_equi-width_True,Phoneme,0.04755461571828542
sfa_equi-width_False,Phoneme,0.023682420442446468
sfa_equi-depth_True,Phoneme,0.040609349737765685
sfa_equi-depth_False,Phoneme,0.02097874521866004
isax,PickupGestureWiimoteZ,0.8668
sfa_equi-width_True,PickupGestureWiimoteZ,0.9144
sfa_equi-width_False,PickupGestureWiimoteZ,0.9144
sfa_equi-depth_True,PickupGestureWiimoteZ,0.9056000000000001
sfa_equi-depth_False,PickupGestureWiimoteZ,0.9056000000000001
isax,PigAirwayPressure,0.9417529585798816
sfa_equi-width_True,PigAirwayPressure,0.9454049556213018
sfa_equi-width_False,PigAirwayPressure,0.9455436390532544
sfa_equi-depth_True,PigAirwayPressure,0.9446653106508875
sfa_equi-depth_False,PigAirwayPressure,0.9446653106508875
isax,PigArtPressure,0.2849944526627219
sfa_equi-width_True,PigArtPressure,0.8986686390532544
sfa_equi-width_False,PigArtPressure,0.04206730769230769
sfa_equi-depth_True,PigArtPressure,0.8933986686390533
sfa_equi-depth_False,PigArtPressure,0.03591900887573964
isax,PigCVP,0.4969027366863905
sfa_equi-width_True,PigCVP,0.619637573964497
sfa_equi-width_False,PigCVP,0.5072577662721893
sfa_equi-depth_True,PigCVP,0.603180473372781
sfa_equi-depth_False,PigCVP,0.5002773668639053
isax,PLAID,0.6907295860512053
sfa_equi-width_True,PLAID,0.7196439284389099
sfa_equi-width_False,PLAID,0.7184856902094192
sfa_equi-depth_True,PLAID,0.7204623243136399
sfa_equi-depth_False,PLAID,0.7194427972493577
isax,Plane,0.9622675736961451
sfa_equi-width_True,Plane,0.9751473922902495
sfa_equi-width_False,Plane,0.9752380952380952
sfa_equi-depth_True,Plane,0.9731519274376418
sfa_equi-depth_False,Plane,0.9736961451247166
isax,PowerCons,0.8121913580246913
sfa_equi-width_True,PowerCons,0.8740123456790123
sfa_equi-width_False,PowerCons,0.8740123456790123
sfa_equi-depth_True,PowerCons,0.8701851851851852
sfa_equi-depth_False,PowerCons,0.8701851851851852
isax,ProximalPhalanxOutlineAgeGroup,0.9590609756097561
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9824756097560976
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.982109756097561
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.978219512195122
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.977719512195122
isax,ProximalPhalanxOutlineCorrect,0.9635452462772051
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9834077892325315
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.9833390607101947
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9802176403207331
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9800687285223367
isax,ProximalPhalanxTW,0.958109756097561
sfa_equi-width_True,ProximalPhalanxTW,0.9820731707317074
sfa_equi-width_False,ProximalPhalanxTW,0.9817317073170733
sfa_equi-depth_True,ProximalPhalanxTW,0.9779268292682928
sfa_equi-depth_False,ProximalPhalanxTW,0.9776341463414635
isax,RefrigerationDevices,0.008888888888888889
sfa_equi-width_True,RefrigerationDevices,0.027008
sfa_equi-width_False,RefrigerationDevices,0.023580444444444446
sfa_equi-depth_True,RefrigerationDevices,0.02196622222222222
sfa_equi-depth_False,RefrigerationDevices,0.01952
isax,Rock,0.898
sfa_equi-width_True,Rock,0.907
sfa_equi-width_False,Rock,0.91
sfa_equi-depth_True,Rock,0.891
sfa_equi-depth_False,Rock,0.9
isax,ScreenType,0.7912533333333334
sfa_equi-width_True,ScreenType,0.8472959999999999
sfa_equi-width_False,ScreenType,0.8472959999999999
sfa_equi-depth_True,ScreenType,0.8460088888888889
sfa_equi-depth_False,ScreenType,0.8460088888888889
isax,SemgHandGenderCh2,0.006555555555555556
sfa_equi-width_True,SemgHandGenderCh2,0.011277777777777779
sfa_equi-width_False,SemgHandGenderCh2,0.007288888888888889
sfa_equi-depth_True,SemgHandGenderCh2,0.011183333333333333
sfa_equi-depth_False,SemgHandGenderCh2,0.007233333333333334
isax,SemgHandMovementCh2,0.008449382716049383
sfa_equi-width_True,SemgHandMovementCh2,0.01388148148148148
sfa_equi-width_False,SemgHandMovementCh2,0.009328395061728395
sfa_equi-depth_True,SemgHandMovementCh2,0.013827160493827161
sfa_equi-depth_False,SemgHandMovementCh2,0.009254320987654321
isax,SemgHandSubjectCh2,0.008404938271604939
sfa_equi-width_True,SemgHandSubjectCh2,0.013985185185185186
sfa_equi-width_False,SemgHandSubjectCh2,0.009259259259259259
sfa_equi-depth_True,SemgHandSubjectCh2,0.013930864197530864
sfa_equi-depth_False,SemgHandSubjectCh2,0.009190123456790123
isax,ShakeGestureWiimoteZ,0.6536000000000001
sfa_equi-width_True,ShakeGestureWiimoteZ,0.7224
sfa_equi-width_False,ShakeGestureWiimoteZ,0.6624
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.6980000000000001
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.6432
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9907666666666667
sfa_equi-width_True,ShapesAll,0.995738888888889
sfa_equi-width_False,ShapesAll,0.995738888888889
sfa_equi-depth_True,ShapesAll,0.99585
sfa_equi-depth_False,ShapesAll,0.99585
isax,SmallKitchenAppliances,0.009507555555555556
sfa_equi-width_True,SmallKitchenAppliances,0.012238222222222222
sfa_equi-width_False,SmallKitchenAppliances,0.011363555555555556
sfa_equi-depth_True,SmallKitchenAppliances,0.01189688888888889
sfa_equi-depth_False,SmallKitchenAppliances,0.010851555555555555
isax,SonyAIBORobotSurface1,0.5509983361064892
sfa_equi-width_True,SonyAIBORobotSurface1,0.6746256239600665
sfa_equi-width_False,SonyAIBORobotSurface1,0.6784525790349418
sfa_equi-depth_True,SonyAIBORobotSurface1,0.6263727121464226
sfa_equi-depth_False,SonyAIBORobotSurface1,0.6198003327787022
isax,SonyAIBORobotSurface2,0.5866853212078816
sfa_equi-width_True,SonyAIBORobotSurface2,0.7999689090979752
sfa_equi-width_False,SonyAIBORobotSurface2,0.6790253002215227
sfa_equi-depth_True,SonyAIBORobotSurface2,0.7658077804982317
sfa_equi-depth_False,SonyAIBORobotSurface2,0.64020053631806
isax,StarLightCurves,0.9861881981544439
sfa_equi-width_True,StarLightCurves,0.9928167799902865
sfa_equi-width_False,StarLightCurves,0.9931140116561438
sfa_equi-depth_True,StarLightCurves,0.9931732637202525
sfa_equi-depth_False,StarLightCurves,0.9934432977173385
isax,Strawberry,0.9877430448392928
sfa_equi-width_True,Strawberry,0.9947753626383316
sfa_equi-width_False,Strawberry,0.99424628543715
sfa_equi-depth_True,Strawberry,0.9946871831048013
sfa_equi-depth_False,Strawberry,0.9941625148802962
isax,SwedishLeaf,0.9449888
sfa_equi-width_True,SwedishLeaf,0.9568608
sfa_equi-width_False,SwedishLeaf,0.9575935999999999
sfa_equi-depth_True,SwedishLeaf,0.9574847999999999
sfa_equi-depth_False,SwedishLeaf,0.9583328
isax,Symbols,0.9302110552763819
sfa_equi-width_True,Symbols,0.9456884422110553
