Method,Dataset,TLB
isax,ArrowHead,0.8343561662975629
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.9579562730399651
sofa_equi-width_variance_linear_scale,ArrowHead,0.9594234290170406
sofa_equi-width_variance_log_scale,ArrowHead,0.9594234290170406
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.9590283097341564
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.9592620514950673
sofa_equi-width_pca_linear_scale,ArrowHead,0.9615512329044695
sofa_equi-width_pca_log_scale,ArrowHead,0.9615512329044695
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.9607412483238814
isax,Beef,0.8272402885185955
sofa_equi-width_variance_dynamic_programming,Beef,0.9157503756379254
sofa_equi-width_variance_linear_scale,Beef,0.9178397163522501
sofa_equi-width_variance_log_scale,Beef,0.9159192648805745
sofa_equi-width_variance_sqrt_scale,Beef,0.9156930885174803
sofa_equi-width_pca_dynamic_programming,Beef,0.9868942389760759
sofa_equi-width_pca_linear_scale,Beef,0.9918198587265321
sofa_equi-width_pca_log_scale,Beef,0.9918198587265321
sofa_equi-width_pca_sqrt_scale,Beef,0.9918155586297741
isax,BeetleFly,0.7739743219531038
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.8659285039254043
sofa_equi-width_variance_linear_scale,BeetleFly,0.8660483820115605
sofa_equi-width_variance_log_scale,BeetleFly,0.8657839021200406
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.8659285039254043
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.903330814352816
sofa_equi-width_pca_linear_scale,BeetleFly,0.9031293001457996
sofa_equi-width_pca_log_scale,BeetleFly,0.9031293001457996
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.9031225849444007
isax,BirdChicken,0.913046424477559
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.9800117172195689
sofa_equi-width_variance_linear_scale,BirdChicken,0.981279809052542
sofa_equi-width_variance_log_scale,BirdChicken,0.9808586321417421
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.9808586321417421
sofa_equi-width_pca_dynamic_programming,BirdChicken,0.97209951560981
sofa_equi-width_pca_linear_scale,BirdChicken,0.9737464439401905
sofa_equi-width_pca_log_scale,BirdChicken,0.9737464439401905
sofa_equi-width_pca_sqrt_scale,BirdChicken,0.9733660723620375
isax,BME,0.8868925252889602
sofa_equi-width_variance_dynamic_programming,BME,0.9372378630441836
sofa_equi-width_variance_linear_scale,BME,0.9375693389309622
sofa_equi-width_variance_log_scale,BME,0.9375110683435595
