Method,Dataset,TLB
isax,ArrowHead,0.8343561662975629
sfa_equi-width_True_True_dynamic_programming,ArrowHead,0.9579562730399651
sfa_equi-width_True_True_linear_scale,ArrowHead,0.9585844279246206
sfa_equi-width_True_True_log_scale,ArrowHead,0.9583178687690685
sfa_equi-width_True_True_sqrt_scale,ArrowHead,0.9583883943328599
isax,Beef,0.8272402885185955
sfa_equi-width_True_True_dynamic_programming,Beef,0.9157503756379254
sfa_equi-width_True_True_linear_scale,Beef,0.9145090223375733
sfa_equi-width_True_True_log_scale,Beef,0.9152685113130572
sfa_equi-width_True_True_sqrt_scale,Beef,0.9152231060838127
isax,BeetleFly,0.7739743219531038
sfa_equi-width_True_True_dynamic_programming,BeetleFly,0.8659285039254043
sfa_equi-width_True_True_linear_scale,BeetleFly,0.8660911206321869
sfa_equi-width_True_True_log_scale,BeetleFly,0.8654943845480659
sfa_equi-width_True_True_sqrt_scale,BeetleFly,0.8654943845480659
isax,BirdChicken,0.913046424477559
sfa_equi-width_True_True_dynamic_programming,BirdChicken,0.9800117172195689
sfa_equi-width_True_True_linear_scale,BirdChicken,0.9799286313024865
sfa_equi-width_True_True_log_scale,BirdChicken,0.979994004552418
sfa_equi-width_True_True_sqrt_scale,BirdChicken,0.9800200160109874
isax,BME,0.8868925252889602
sfa_equi-width_True_True_dynamic_programming,BME,0.9372378630441836
sfa_equi-width_True_True_linear_scale,BME,0.9371127555026079
sfa_equi-width_True_True_log_scale,BME,0.9370164322517481
sfa_equi-width_True_True_sqrt_scale,BME,0.9372121844616639
isax,Car,0.8719010301906671
sfa_equi-width_True_True_dynamic_programming,Car,0.9504772074388251
sfa_equi-width_True_True_linear_scale,Car,0.9504747818068701
sfa_equi-width_True_True_log_scale,Car,0.9504747818068701
sfa_equi-width_True_True_sqrt_scale,Car,0.9505029600939577
isax,CBF,0.7430197652604235
sfa_equi-width_True_True_dynamic_programming,CBF,0.7876473214347957
sfa_equi-width_True_True_linear_scale,CBF,0.7874453595007325
sfa_equi-width_True_True_log_scale,CBF,0.7874453595007325
sfa_equi-width_True_True_sqrt_scale,CBF,0.787509425690852
isax,Chinatown,0.9107338709804603
sfa_equi-width_True_True_dynamic_programming,Chinatown,0.9483327866238285
sfa_equi-width_True_True_linear_scale,Chinatown,0.9483712360568292
