Method,Dataset,TLB
isax,ArrowHead,0.6599571596014188
sfa_equi-width_True_True_dynamic_programming,ArrowHead,0.8870264490185634
sfa_equi-width_True_True_linear_scale,ArrowHead,0.9059148425894058
sfa_equi-width_True_True_log_scale,ArrowHead,0.9027192400273237
sfa_equi-width_True_True_sqrt_scale,ArrowHead,0.8962895267284698
isax,Beef,0.6190783957456855
sfa_equi-width_True_True_dynamic_programming,Beef,0.8119592801341535
sfa_equi-width_True_True_linear_scale,Beef,0.8331210124168585
sfa_equi-width_True_True_log_scale,Beef,0.8124819607941179
sfa_equi-width_True_True_sqrt_scale,Beef,0.8098917614071776
isax,BeetleFly,0.7131503231417069
sfa_equi-width_True_True_dynamic_programming,BeetleFly,0.8047827340761664
sfa_equi-width_True_True_linear_scale,BeetleFly,0.8060405828176442
sfa_equi-width_True_True_log_scale,BeetleFly,0.8018147014744974
sfa_equi-width_True_True_sqrt_scale,BeetleFly,0.8047827340761664
isax,BirdChicken,0.8214744833037892
sfa_equi-width_True_True_dynamic_programming,BirdChicken,0.9365179298668123
sfa_equi-width_True_True_linear_scale,BirdChicken,0.9506387448124127
sfa_equi-width_True_True_log_scale,BirdChicken,0.9404603730115277
sfa_equi-width_True_True_sqrt_scale,BirdChicken,0.9404603730115277
isax,BME,0.8156494565748148
sfa_equi-width_True_True_dynamic_programming,BME,0.8869838483837252
sfa_equi-width_True_True_linear_scale,BME,0.8895418928808824
sfa_equi-width_True_True_log_scale,BME,0.8917984465776723
sfa_equi-width_True_True_sqrt_scale,BME,0.8893307509535817
isax,Car,0.6934726988923983
sfa_equi-width_True_True_dynamic_programming,Car,0.8881311616652363
sfa_equi-width_True_True_linear_scale,Car,0.9114146054170691
sfa_equi-width_True_True_log_scale,Car,0.9063850905411928
sfa_equi-width_True_True_sqrt_scale,Car,0.9028209594311221
isax,CBF,0.6723324651089168
sfa_equi-width_True_True_dynamic_programming,CBF,0.7502595008799321
sfa_equi-width_True_True_linear_scale,CBF,0.756435453972692
sfa_equi-width_True_True_log_scale,CBF,0.7550348553187473
sfa_equi-width_True_True_sqrt_scale,CBF,0.7540807472056593
isax,Chinatown,0.675375484550439
sfa_equi-width_True_True_dynamic_programming,Chinatown,0.8940257101831315
sfa_equi-width_True_True_linear_scale,Chinatown,0.9035824824197406
sfa_equi-width_True_True_log_scale,Chinatown,0.9035824824197406
sfa_equi-width_True_True_sqrt_scale,Chinatown,0.8993294955598269
isax,ChlorineConcentration,0.3195997490498907
sfa_equi-width_True_True_dynamic_programming,ChlorineConcentration,0.5758427792915498
sfa_equi-width_True_True_linear_scale,ChlorineConcentration,0.5740944976098935
sfa_equi-width_True_True_log_scale,ChlorineConcentration,0.5745694805156145
sfa_equi-width_True_True_sqrt_scale,ChlorineConcentration,0.5754097593953401
isax,CinCECGTorso,0.5367134741692969
sfa_equi-width_True_True_dynamic_programming,CinCECGTorso,0.6063345365109578
sfa_equi-width_True_True_linear_scale,CinCECGTorso,0.6056378122296147
sfa_equi-width_True_True_log_scale,CinCECGTorso,0.6063345365109578
sfa_equi-width_True_True_sqrt_scale,CinCECGTorso,0.6063345365109578
isax,Coffee,0.30677842391774696
sfa_equi-width_True_True_dynamic_programming,Coffee,0.7470177637650833
sfa_equi-width_True_True_linear_scale,Coffee,0.7491528148560669
sfa_equi-width_True_True_log_scale,Coffee,0.7475143780282656
sfa_equi-width_True_True_sqrt_scale,Coffee,0.7445940852278967
isax,Computers,0.6062832299020756
sfa_equi-width_True_True_dynamic_programming,Computers,0.6847396268142795
sfa_equi-width_True_True_linear_scale,Computers,0.6869339613545886
sfa_equi-width_True_True_log_scale,Computers,0.680232501337055
sfa_equi-width_True_True_sqrt_scale,Computers,0.6833505022353716
isax,CricketX,0.6932801149588775
sfa_equi-width_True_True_dynamic_programming,CricketX,0.7565405595014878
sfa_equi-width_True_True_linear_scale,CricketX,0.7588244040438689
sfa_equi-width_True_True_log_scale,CricketX,0.7565405595014878
sfa_equi-width_True_True_sqrt_scale,CricketX,0.7565405595014878
isax,CricketY,0.7090932675366888
sfa_equi-width_True_True_dynamic_programming,CricketY,0.7840058228556404
