Method,Dataset,TLB
isax,ArrowHead,0.3570502455175418
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.7166826200542812
sofa_equi-width_variance_linear_scale,ArrowHead,0.7968176806702891
sofa_equi-width_variance_log_scale,ArrowHead,0.7782768286644276
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.7451527943270914
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.7448119795380638
sofa_equi-width_pca_linear_scale,ArrowHead,0.8501514099613448
sofa_equi-width_pca_log_scale,ArrowHead,0.8501514099613448
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.7995749281139891
isax,Beef,0.3993432471992499
sofa_equi-width_variance_dynamic_programming,Beef,0.5807666422784584
sofa_equi-width_variance_linear_scale,Beef,0.6786186789361165
sofa_equi-width_variance_log_scale,Beef,0.5826686014039009
sofa_equi-width_variance_sqrt_scale,Beef,0.5807666422784584
sofa_equi-width_pca_dynamic_programming,Beef,0.7397640049304922
sofa_equi-width_pca_linear_scale,Beef,0.9613720094719002
sofa_equi-width_pca_log_scale,Beef,0.9613720094719002
sofa_equi-width_pca_sqrt_scale,Beef,0.9337049542280373
isax,BeetleFly,0.558825956735533
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.6202083588349853
sofa_equi-width_variance_linear_scale,BeetleFly,0.6359836633353907
sofa_equi-width_variance_log_scale,BeetleFly,0.6082968600258383
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.6202083588349853
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.6982723324851596
sofa_equi-width_pca_linear_scale,BeetleFly,0.7137476539259788
sofa_equi-width_pca_log_scale,BeetleFly,0.7137476539259788
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.6894743656299369
isax,BirdChicken,0.5954696148309854
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.785490799692052
sofa_equi-width_variance_linear_scale,BirdChicken,0.8528396019577911
sofa_equi-width_variance_log_scale,BirdChicken,0.8192325814966518
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.8192325814966518
sofa_equi-width_pca_dynamic_programming,BirdChicken,0.7876409804582151
sofa_equi-width_pca_linear_scale,BirdChicken,0.8675066668606158
sofa_equi-width_pca_log_scale,BirdChicken,0.8675066668606158
sofa_equi-width_pca_sqrt_scale,BirdChicken,0.8479184651740556
isax,BME,0.6601711032990856
sofa_equi-width_variance_dynamic_programming,BME,0.738496005609763
sofa_equi-width_variance_linear_scale,BME,0.768980802003438
sofa_equi-width_variance_log_scale,BME,0.7758498406779096
sofa_equi-width_variance_sqrt_scale,BME,0.7600792777275759
sofa_equi-width_pca_dynamic_programming,BME,0.8163330487340517
sofa_equi-width_pca_linear_scale,BME,0.8807491506433915
sofa_equi-width_pca_log_scale,BME,0.8832637895138166
sofa_equi-width_pca_sqrt_scale,BME,0.859368949637105
isax,Car,0.40869760093395635
sofa_equi-width_variance_dynamic_programming,Car,0.7117564213659806
sofa_equi-width_variance_linear_scale,Car,0.823549921430258
sofa_equi-width_variance_log_scale,Car,0.7915934745888751
sofa_equi-width_variance_sqrt_scale,Car,0.7768073152452857
sofa_equi-width_pca_dynamic_programming,Car,0.7491673163936293
sofa_equi-width_pca_linear_scale,Car,0.8755436108966754
sofa_equi-width_pca_log_scale,Car,0.8755737433271308
sofa_equi-width_pca_sqrt_scale,Car,0.8369383820508259
isax,CBF,0.5109899267672544
sofa_equi-width_variance_dynamic_programming,CBF,0.6370870936108237
sofa_equi-width_variance_linear_scale,CBF,0.6724015178468989
sofa_equi-width_variance_log_scale,CBF,0.6528183347957172
sofa_equi-width_variance_sqrt_scale,CBF,0.6484639975095365
sofa_equi-width_pca_dynamic_programming,CBF,0.6490620279014558
sofa_equi-width_pca_linear_scale,CBF,0.6855119300094479
sofa_equi-width_pca_log_scale,CBF,0.6855119300094479
sofa_equi-width_pca_sqrt_scale,CBF,0.6689552765197512
isax,Chinatown,0.3337105968987202
sofa_equi-width_variance_dynamic_programming,Chinatown,0.7170275980474212
sofa_equi-width_variance_linear_scale,Chinatown,0.78748969922542
sofa_equi-width_variance_log_scale,Chinatown,0.78748969922542
sofa_equi-width_variance_sqrt_scale,Chinatown,0.7586043849305031
sofa_equi-width_pca_dynamic_programming,Chinatown,0.8055836799338548
sofa_equi-width_pca_linear_scale,Chinatown,0.8899180491027837
sofa_equi-width_pca_log_scale,Chinatown,0.8929974467082108
sofa_equi-width_pca_sqrt_scale,Chinatown,0.8663410772745586
isax,ChlorineConcentration,0.1806006325082376
