Method,Dataset,TLB
sfa_equi-depth_False,Computers,0.647712
isax,CricketX,0.7206903353057199
sfa_equi-width_True,CricketX,0.776620644312952
sfa_equi-width_False,CricketX,0.776620644312952
sfa_equi-depth_True,CricketX,0.7860552268244576
sfa_equi-depth_False,CricketX,0.7860552268244576
isax,CricketY,0.7950624589086128
sfa_equi-width_True,CricketY,0.8484286653517423
sfa_equi-width_False,CricketY,0.8484286653517423
sfa_equi-depth_True,CricketY,0.8567389875082183
sfa_equi-depth_False,CricketY,0.8567389875082183
isax,CricketZ,0.7124326101249179
sfa_equi-width_True,CricketZ,0.7738658777120315
sfa_equi-width_False,CricketZ,0.7738658777120315
sfa_equi-depth_True,CricketZ,0.786535174227482
sfa_equi-depth_False,CricketZ,0.786535174227482
isax,Crop,0.9598287946428572
sfa_equi-width_True,Crop,0.9557326636904762
sfa_equi-width_False,Crop,0.9546285300925926
sfa_equi-depth_True,Crop,0.9720679563492064
sfa_equi-depth_False,Crop,0.9713538111772487
isax,DiatomSizeReduction,0.610498366013072
sfa_equi-width_True,DiatomSizeReduction,0.8345588235294118
sfa_equi-width_False,DiatomSizeReduction,0.8363970588235294
sfa_equi-depth_True,DiatomSizeReduction,0.8611111111111112
sfa_equi-depth_False,DiatomSizeReduction,0.8621323529411765
isax,DistalPhalanxOutlineAgeGroup,0.6677338129496403
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.8541007194244604
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.8553597122302158
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.9077697841726619
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.9123381294964029
isax,DistalPhalanxOutlineCorrect,0.7102717391304347
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.835072463768116
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.833774154589372
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9334420289855072
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9339432367149758
isax,DistalPhalanxTW,0.6564928057553957
sfa_equi-width_True,DistalPhalanxTW,0.8476798561151079
sfa_equi-width_False,DistalPhalanxTW,0.8498021582733812
sfa_equi-depth_True,DistalPhalanxTW,0.9102877697841727
sfa_equi-depth_False,DistalPhalanxTW,0.9139748201438849
isax,DodgerLoopDay,0.14983974358974358
sfa_equi-width_True,DodgerLoopDay,0.2671474358974359
sfa_equi-width_False,DodgerLoopDay,0.2653846153846154
sfa_equi-depth_True,DodgerLoopDay,0.23012820512820512
sfa_equi-depth_False,DodgerLoopDay,0.22724358974358974
isax,DodgerLoopGame,0.10760869565217392
sfa_equi-width_True,DodgerLoopGame,0.20181159420289854
sfa_equi-width_False,DodgerLoopGame,0.2028985507246377
sfa_equi-depth_True,DodgerLoopGame,0.15688405797101448
sfa_equi-depth_False,DodgerLoopGame,0.1565217391304348
isax,DodgerLoopWeekend,0.1384057971014493
sfa_equi-width_True,DodgerLoopWeekend,0.2811594202898551
sfa_equi-width_False,DodgerLoopWeekend,0.28152173913043477
sfa_equi-depth_True,DodgerLoopWeekend,0.2572463768115942
sfa_equi-depth_False,DodgerLoopWeekend,0.2594202898550725
isax,Earthquakes,0.0
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_False,Earthquakes,0.0
isax,ECG200,0.7433000000000001
sfa_equi-width_True,ECG200,0.8023
sfa_equi-width_False,ECG200,0.8027000000000001
sfa_equi-depth_True,ECG200,0.8376
sfa_equi-depth_False,ECG200,0.8378
isax,ECG5000,0.8122564444444444
sfa_equi-width_True,ECG5000,0.8482671111111111
sfa_equi-width_False,ECG5000,0.8578355555555556
sfa_equi-depth_True,ECG5000,0.8993186666666666
sfa_equi-depth_False,ECG5000,0.9103213333333333
isax,ECGFiveDays,0.3668131091248801
sfa_equi-width_True,ECGFiveDays,0.6948442155229007
sfa_equi-width_False,ECGFiveDays,0.6421754279654598
sfa_equi-depth_True,ECGFiveDays,0.6972175932939454
sfa_equi-depth_False,ECGFiveDays,0.6462657173155583
isax,EOGHorizontalSignal,0.9045129880040291
sfa_equi-width_True,EOGHorizontalSignal,0.9239186838008607
sfa_equi-width_False,EOGHorizontalSignal,0.923376881047587
sfa_equi-depth_True,EOGHorizontalSignal,0.9447361191660816
sfa_equi-depth_False,EOGHorizontalSignal,0.9443698299807698
isax,EOGVerticalSignal,0.8527746405787369
sfa_equi-width_True,EOGVerticalSignal,0.9036812063123836
sfa_equi-width_False,EOGVerticalSignal,0.9048945392387289
sfa_equi-depth_True,EOGVerticalSignal,0.9242010317145386
sfa_equi-depth_False,EOGVerticalSignal,0.925307530295168
isax,EthanolLevel,0.33867857142857144
sfa_equi-width_True,EthanolLevel,0.9229444444444445
sfa_equi-width_False,EthanolLevel,0.8371984126984127
sfa_equi-depth_True,EthanolLevel,0.9464404761904761
sfa_equi-depth_False,EthanolLevel,0.8911984126984127
isax,FaceAll,0.3636749788672866
sfa_equi-width_True,FaceAll,0.6740204987320373
sfa_equi-width_False,FaceAll,0.46278317836010147
sfa_equi-depth_True,FaceAll,0.6905251479289941
sfa_equi-depth_False,FaceAll,0.47827874049027896
isax,FaceFour,0.10700757575757576
sfa_equi-width_True,FaceFour,0.44365530303030304
sfa_equi-width_False,FaceFour,0.22537878787878787
sfa_equi-depth_True,FaceFour,0.4256628787878788
sfa_equi-depth_False,FaceFour,0.1884469696969697
isax,FacesUCR,0.34516097560975606
sfa_equi-width_True,FacesUCR,0.6620073170731707
sfa_equi-width_False,FacesUCR,0.44543170731707316
sfa_equi-depth_True,FacesUCR,0.6732
sfa_equi-depth_False,FacesUCR,0.4600048780487805
isax,FiftyWords,0.9305299145299145
sfa_equi-width_True,FiftyWords,0.9585689865689865
sfa_equi-width_False,FiftyWords,0.9585689865689865
sfa_equi-depth_True,FiftyWords,0.9648595848595848
sfa_equi-depth_False,FiftyWords,0.9648595848595848
isax,Fish,0.6661551020408163
sfa_equi-width_True,Fish,0.8860408163265305
sfa_equi-width_False,Fish,0.8904163265306122
sfa_equi-depth_True,Fish,0.9164408163265305
sfa_equi-depth_False,Fish,0.9197061224489795
isax,FordA,0.0
sfa_equi-width_True,FordA,0.46540691558742103
sfa_equi-width_False,FordA,0.0
sfa_equi-depth_True,FordA,0.5129193910782358
sfa_equi-depth_False,FordA,0.0
isax,FordB,0.0
sfa_equi-width_True,FordB,0.3791583479335588
sfa_equi-width_False,FordB,0.0
sfa_equi-depth_True,FordB,0.4895554061578997
sfa_equi-depth_False,FordB,0.0
isax,FreezerRegularTrain,0.9064771929824561
sfa_equi-width_True,FreezerRegularTrain,0.9168444444444445
sfa_equi-width_False,FreezerRegularTrain,0.9166105263157894
sfa_equi-depth_True,FreezerRegularTrain,0.9192912280701754
sfa_equi-depth_False,FreezerRegularTrain,0.9201076023391812
isax,FreezerSmallTrain,0.837092731829574
sfa_equi-width_True,FreezerSmallTrain,0.848546365914787
sfa_equi-width_False,FreezerSmallTrain,0.8496741854636591
sfa_equi-depth_True,FreezerSmallTrain,0.8591604010025063
sfa_equi-depth_False,FreezerSmallTrain,0.8593984962406015
isax,Fungi,0.8596176821983273
sfa_equi-width_True,Fungi,0.9160692951015531
sfa_equi-width_False,Fungi,0.9160692951015531
sfa_equi-depth_True,Fungi,0.9211469534050178
sfa_equi-depth_False,Fungi,0.9211469534050178
isax,GestureMidAirD1,0.9356878698224852
sfa_equi-width_True,GestureMidAirD1,0.9542529585798817
sfa_equi-width_False,GestureMidAirD1,0.9538461538461539
sfa_equi-depth_True,GestureMidAirD1,0.9664940828402367
sfa_equi-depth_False,GestureMidAirD1,0.9660872781065089
isax,GestureMidAirD2,0.890569526627219
sfa_equi-width_True,GestureMidAirD2,0.917085798816568
sfa_equi-width_False,GestureMidAirD2,0.9178624260355029
sfa_equi-depth_True,GestureMidAirD2,0.9425665680473373
sfa_equi-depth_False,GestureMidAirD2,0.9433801775147929
isax,GestureMidAirD3,0.953069526627219
sfa_equi-width_True,GestureMidAirD3,0.9634615384615385
sfa_equi-width_False,GestureMidAirD3,0.9634245562130178
sfa_equi-depth_True,GestureMidAirD3,0.9703772189349112
sfa_equi-depth_False,GestureMidAirD3,0.9703032544378698
isax,GesturePebbleZ1,0.3280479210711769
sfa_equi-width_True,GesturePebbleZ1,0.4488636363636364
sfa_equi-width_False,GesturePebbleZ1,0.4488636363636364
sfa_equi-depth_True,GesturePebbleZ1,0.44146405919661735
sfa_equi-depth_False,GesturePebbleZ1,0.44146405919661735
isax,GesturePebbleZ2,0.29768510490723077
sfa_equi-width_True,GesturePebbleZ2,0.40922490029478065
sfa_equi-width_False,GesturePebbleZ2,0.4104387029651465
sfa_equi-depth_True,GesturePebbleZ2,0.41403676088087393
sfa_equi-depth_False,GesturePebbleZ2,0.4162476157447546
isax,GunPoint,0.8874666666666667
sfa_equi-width_True,GunPoint,0.9132
sfa_equi-width_False,GunPoint,0.9132
sfa_equi-depth_True,GunPoint,0.9324
sfa_equi-depth_False,GunPoint,0.9324
isax,GunPointAgeSpan,0.9452180028129394
sfa_equi-width_True,GunPointAgeSpan,0.9585091420534458
sfa_equi-width_False,GunPointAgeSpan,0.9585091420534458
sfa_equi-depth_True,GunPointAgeSpan,0.9658931082981715
sfa_equi-depth_False,GunPointAgeSpan,0.9658931082981715
isax,GunPointMaleVersusFemale,0.9463666197843412
sfa_equi-width_True,GunPointMaleVersusFemale,0.9586263478668542
sfa_equi-width_False,GunPointMaleVersusFemale,0.9586263478668542
sfa_equi-depth_True,GunPointMaleVersusFemale,0.9635021097046413
sfa_equi-depth_False,GunPointMaleVersusFemale,0.9635021097046413
isax,GunPointOldVersusYoung,0.9418767507002801
sfa_equi-width_True,GunPointOldVersusYoung,0.9590102707749766
sfa_equi-width_False,GunPointOldVersusYoung,0.9590102707749766
sfa_equi-depth_True,GunPointOldVersusYoung,0.9664332399626516
sfa_equi-depth_False,GunPointOldVersusYoung,0.9664332399626516
isax,Ham,0.0816950633464395
sfa_equi-width_True,Ham,0.3122761031017912
sfa_equi-width_False,Ham,0.3059851463521189
sfa_equi-depth_True,Ham,0.32284840541721277
sfa_equi-depth_False,Ham,0.3159458278724334
isax,HandOutlines,0.7089405405405406
sfa_equi-width_True,HandOutlines,0.825527027027027
sfa_equi-width_False,HandOutlines,0.828054054054054
sfa_equi-depth_True,HandOutlines,0.9789108108108108
sfa_equi-depth_False,HandOutlines,0.9806810810810811
isax,Haptics,0.7166736489317135
sfa_equi-width_True,Haptics,0.8303309593632174
sfa_equi-width_False,Haptics,0.8303309593632174
sfa_equi-depth_True,Haptics,0.8842270632593213
sfa_equi-depth_False,Haptics,0.8842270632593213
isax,Herring,0.41943359375
sfa_equi-width_True,Herring,0.7841796875
sfa_equi-width_False,Herring,0.787353515625
sfa_equi-depth_True,Herring,0.81591796875
sfa_equi-depth_False,Herring,0.81591796875
isax,HouseTwenty,0.16113445378151262
sfa_equi-width_True,HouseTwenty,0.2165966386554622
sfa_equi-width_False,HouseTwenty,0.2165966386554622
sfa_equi-depth_True,HouseTwenty,0.19369747899159664
sfa_equi-depth_False,HouseTwenty,0.19369747899159664
isax,InlineSkate,0.8979090909090909
sfa_equi-width_True,InlineSkate,0.9399636363636363
sfa_equi-width_False,InlineSkate,0.9399636363636363
sfa_equi-depth_True,InlineSkate,0.9564727272727273
sfa_equi-depth_False,InlineSkate,0.9564727272727273
isax,InsectEPGRegularTrain,0.8306775489052987
sfa_equi-width_True,InsectEPGRegularTrain,0.8590490996243036
sfa_equi-width_False,InsectEPGRegularTrain,0.8607332556030574
sfa_equi-depth_True,InsectEPGRegularTrain,0.871032517165436
sfa_equi-depth_False,InsectEPGRegularTrain,0.8731700997538541
isax,InsectEPGSmallTrain,0.705173635719348
sfa_equi-width_True,InsectEPGSmallTrain,0.7658870777226553
sfa_equi-width_False,InsectEPGSmallTrain,0.7670682730923695
sfa_equi-depth_True,InsectEPGSmallTrain,0.7651783605008269
sfa_equi-depth_False,InsectEPGSmallTrain,0.7647058823529411
isax,InsectWingbeatSound,0.8707483930211203
sfa_equi-width_True,InsectWingbeatSound,0.9264072543617998
sfa_equi-width_False,InsectWingbeatSound,0.9216620752984389
sfa_equi-depth_True,InsectWingbeatSound,0.9299977043158861
sfa_equi-depth_False,InsectWingbeatSound,0.9249242424242424
isax,ItalyPowerDemand,0.8441030996620397
sfa_equi-width_True,ItalyPowerDemand,0.8821055074481818
sfa_equi-width_False,ItalyPowerDemand,0.8808435954339092
sfa_equi-depth_True,ItalyPowerDemand,0.9135517746544247
sfa_equi-depth_False,ItalyPowerDemand,0.9110859695690643
isax,LargeKitchenAppliances,0.17609244444444444
sfa_equi-width_True,LargeKitchenAppliances,0.2777742222222222
sfa_equi-width_False,LargeKitchenAppliances,0.2792391111111111
sfa_equi-depth_True,LargeKitchenAppliances,0.2969386666666667
sfa_equi-depth_False,LargeKitchenAppliances,0.29820444444444444
isax,Lightning2,0.34617486338797815
sfa_equi-width_True,Lightning2,0.44098360655737706
sfa_equi-width_False,Lightning2,0.4461748633879781
sfa_equi-depth_True,Lightning2,0.44754098360655736
sfa_equi-depth_False,Lightning2,0.4603825136612022
isax,Lightning7,0.4146771037181996
sfa_equi-width_True,Lightning7,0.5293542074363993
sfa_equi-width_False,Lightning7,0.5279843444227006
sfa_equi-depth_True,Lightning7,0.5144814090019569
sfa_equi-depth_False,Lightning7,0.5150684931506849
isax,Mallat,0.6213452219422368
sfa_equi-width_True,Mallat,0.7888117852296956
sfa_equi-width_False,Mallat,0.7891141694126768
sfa_equi-depth_True,Mallat,0.7842217484008528
sfa_equi-depth_False,Mallat,0.7851986819150998
isax,Meat,0.11888888888888889
sfa_equi-width_True,Meat,0.8358333333333333
sfa_equi-width_False,Meat,0.8283333333333334
sfa_equi-depth_True,Meat,0.8636111111111111
sfa_equi-depth_False,Meat,0.8541666666666666
isax,MedicalImages,0.8644667771791684
sfa_equi-width_True,MedicalImages,0.9290820555325321
sfa_equi-width_False,MedicalImages,0.9324492333195192
sfa_equi-depth_True,MedicalImages,0.9524692637104573
sfa_equi-depth_False,MedicalImages,0.9538299488879679
isax,MiddlePhalanxOutlineAgeGroup,0.7053896103896103
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.8833116883116883
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.8824025974025974
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9125487012987012
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.9128571428571428
isax,MiddlePhalanxOutlineCorrect,0.6472680412371133
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.8917640320733103
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.8898167239404352
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9336998854524627
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.9333963344788087
isax,MiddlePhalanxTW,0.6560719981772614
sfa_equi-width_True,MiddlePhalanxTW,0.8506493506493508
sfa_equi-width_False,MiddlePhalanxTW,0.8494938645314586
sfa_equi-depth_True,MiddlePhalanxTW,0.9133710900628195
sfa_equi-depth_False,MiddlePhalanxTW,0.9129642287537025
isax,MixedShapesRegularTrain,0.9502218556701031
sfa_equi-width_True,MixedShapesRegularTrain,0.9545105154639175
sfa_equi-width_False,MixedShapesRegularTrain,0.9545105154639175
sfa_equi-depth_True,MixedShapesRegularTrain,0.9724313402061855
sfa_equi-depth_False,MixedShapesRegularTrain,0.9724313402061855
isax,MixedShapesSmallTrain,0.8966144329896908
sfa_equi-width_True,MixedShapesSmallTrain,0.922379381443299
sfa_equi-width_False,MixedShapesSmallTrain,0.922379381443299
sfa_equi-depth_True,MixedShapesSmallTrain,0.9368948453608248
sfa_equi-depth_False,MixedShapesSmallTrain,0.9368948453608248
isax,MoteStrain,0.4829472843450479
sfa_equi-width_True,MoteStrain,0.5545527156549521
sfa_equi-width_False,MoteStrain,0.5583067092651758
sfa_equi-depth_True,MoteStrain,0.5474440894568691
sfa_equi-depth_False,MoteStrain,0.5518769968051118
isax,NonInvasiveFetalECGThorax1,0.784251625671473
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.884717839977382
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.8831034775233249
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.941637828668363
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.941076053152389
isax,NonInvasiveFetalECGThorax2,0.8417772123268306
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9194741306191687
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9113104325699745
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9610788804071246
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9619932145886344
isax,OliveOil,0.0
sfa_equi-width_True,OliveOil,0.6433333333333333
sfa_equi-width_False,OliveOil,0.6344444444444445
sfa_equi-depth_True,OliveOil,0.6766666666666666
sfa_equi-depth_False,OliveOil,0.6888888888888889
isax,OSULeaf,0.8479752066115703
sfa_equi-width_True,OSULeaf,0.8959710743801653
sfa_equi-width_False,OSULeaf,0.8959710743801653
sfa_equi-depth_True,OSULeaf,0.9116942148760331
sfa_equi-depth_False,OSULeaf,0.9116942148760331
isax,PhalangesOutlinesCorrect,0.7413319088319088
sfa_equi-width_True,PhalangesOutlinesCorrect,0.8747947422947423
sfa_equi-width_False,PhalangesOutlinesCorrect,0.8737775187775187
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.9661622636622637
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9670124320124319
isax,Phoneme,0.0033198272802555306
sfa_equi-width_True,Phoneme,0.01284800268149375
sfa_equi-width_False,Phoneme,0.008147994794747426
sfa_equi-depth_True,Phoneme,0.008212074608620213
sfa_equi-depth_False,Phoneme,0.007213908277140265
isax,PickupGestureWiimoteZ,0.7092
sfa_equi-width_True,PickupGestureWiimoteZ,0.8280000000000001
sfa_equi-width_False,PickupGestureWiimoteZ,0.8280000000000001
sfa_equi-depth_True,PickupGestureWiimoteZ,0.8348
sfa_equi-depth_False,PickupGestureWiimoteZ,0.8348
isax,PigAirwayPressure,0.9182230029585798
sfa_equi-width_True,PigAirwayPressure,0.9236778846153846
sfa_equi-width_False,PigAirwayPressure,0.923909023668639
sfa_equi-depth_True,PigAirwayPressure,0.9254807692307692
sfa_equi-depth_False,PigAirwayPressure,0.9261741863905325
isax,PigArtPressure,0.1212555473372781
sfa_equi-width_True,PigArtPressure,0.8347818047337278
sfa_equi-width_False,PigArtPressure,0.013960798816568048
sfa_equi-depth_True,PigArtPressure,0.7974297337278107
sfa_equi-depth_False,PigArtPressure,0.00859837278106509
isax,PigCVP,0.3582193047337278
sfa_equi-width_True,PigCVP,0.4369452662721893
sfa_equi-width_False,PigCVP,0.3709781804733728
sfa_equi-depth_True,PigCVP,0.42159763313609466
sfa_equi-depth_False,PigCVP,0.3682969674556213
isax,PLAID,0.5662467186139981
sfa_equi-width_True,PLAID,0.633327438108812
sfa_equi-width_False,PLAID,0.6318189541871699
sfa_equi-depth_True,PLAID,0.652875309065815
sfa_equi-depth_False,PLAID,0.6512766628867874
isax,Plane,0.9005895691609977
sfa_equi-width_True,Plane,0.934875283446712
sfa_equi-width_False,Plane,0.9350566893424036
sfa_equi-depth_True,Plane,0.9454875283446712
sfa_equi-depth_False,Plane,0.9471201814058957
isax,PowerCons,0.5567283950617284
sfa_equi-width_True,PowerCons,0.6568827160493828
sfa_equi-width_False,PowerCons,0.6568827160493828
sfa_equi-depth_True,PowerCons,0.6847222222222222
sfa_equi-depth_False,PowerCons,0.6847222222222222
isax,ProximalPhalanxOutlineAgeGroup,0.6248048780487805
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.8813536585365854
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.8809268292682927
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9235609756097561
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9231463414634147
isax,ProximalPhalanxOutlineCorrect,0.6338602520045818
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.8626746849942726
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.8620847651775486
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9293127147766322
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9295647193585338
isax,ProximalPhalanxTW,0.5775975609756098
sfa_equi-width_True,ProximalPhalanxTW,0.8731951219512195
sfa_equi-width_False,ProximalPhalanxTW,0.8724146341463415
sfa_equi-depth_True,ProximalPhalanxTW,0.9203170731707317
sfa_equi-depth_False,ProximalPhalanxTW,0.92
isax,RefrigerationDevices,0.002766222222222222
sfa_equi-width_True,RefrigerationDevices,0.006513777777777778
sfa_equi-width_False,RefrigerationDevices,0.005916444444444445
sfa_equi-depth_True,RefrigerationDevices,0.005511111111111111
sfa_equi-depth_False,RefrigerationDevices,0.0078008888888888885
isax,Rock,0.761
sfa_equi-width_True,Rock,0.8280000000000001
sfa_equi-width_False,Rock,0.841
sfa_equi-depth_True,Rock,0.845
sfa_equi-depth_False,Rock,0.848
isax,ScreenType,0.6060017777777778
sfa_equi-width_True,ScreenType,0.6668728888888888
sfa_equi-width_False,ScreenType,0.6668728888888888
sfa_equi-depth_True,ScreenType,0.7018168888888888
sfa_equi-depth_False,ScreenType,0.7018168888888888
isax,SemgHandGenderCh2,0.001227777777777778
sfa_equi-width_True,SemgHandGenderCh2,0.006894444444444444
sfa_equi-width_False,SemgHandGenderCh2,0.004038888888888889
sfa_equi-depth_True,SemgHandGenderCh2,0.00718888888888889
sfa_equi-depth_False,SemgHandGenderCh2,0.004211111111111112
isax,SemgHandMovementCh2,0.0016888888888888889
sfa_equi-width_True,SemgHandMovementCh2,0.008883950617283951
sfa_equi-width_False,SemgHandMovementCh2,0.0052839506172839504
sfa_equi-depth_True,SemgHandMovementCh2,0.009535802469135803
sfa_equi-depth_False,SemgHandMovementCh2,0.005545679012345679
isax,SemgHandSubjectCh2,0.0017580246913580246
sfa_equi-width_True,SemgHandSubjectCh2,0.00897283950617284
sfa_equi-width_False,SemgHandSubjectCh2,0.005254320987654321
sfa_equi-depth_True,SemgHandSubjectCh2,0.009624691358024691
sfa_equi-depth_False,SemgHandSubjectCh2,0.005481481481481481
isax,ShakeGestureWiimoteZ,0.4292
sfa_equi-width_True,ShakeGestureWiimoteZ,0.5664
sfa_equi-width_False,ShakeGestureWiimoteZ,0.5144000000000001
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.548
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.4968
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9573611111111111
sfa_equi-width_True,ShapesAll,0.9651916666666667
sfa_equi-width_False,ShapesAll,0.9651916666666667
sfa_equi-depth_True,ShapesAll,0.9762805555555556
sfa_equi-depth_False,ShapesAll,0.9762805555555556
isax,SmallKitchenAppliances,0.0067413333333333336
sfa_equi-width_True,SmallKitchenAppliances,0.008248888888888889
sfa_equi-width_False,SmallKitchenAppliances,0.007772444444444445
sfa_equi-depth_True,SmallKitchenAppliances,0.0077866666666666666
sfa_equi-depth_False,SmallKitchenAppliances,0.007395555555555555
isax,SonyAIBORobotSurface1,0.25732113144758734
sfa_equi-width_True,SonyAIBORobotSurface1,0.5056572379367721
sfa_equi-width_False,SonyAIBORobotSurface1,0.486522462562396
sfa_equi-depth_True,SonyAIBORobotSurface1,0.5073211314475874
sfa_equi-depth_False,SonyAIBORobotSurface1,0.4829450915141431
isax,SonyAIBORobotSurface2,0.4034821810267771
sfa_equi-width_True,SonyAIBORobotSurface2,0.66522871244802
sfa_equi-width_False,SonyAIBORobotSurface2,0.5388441957172283
sfa_equi-depth_True,SonyAIBORobotSurface2,0.683960980917959
sfa_equi-depth_False,SonyAIBORobotSurface2,0.5489487388752866
isax,StarLightCurves,0.8988700825643516
sfa_equi-width_True,StarLightCurves,0.9335862068965517
sfa_equi-width_False,StarLightCurves,0.9340519669742593
sfa_equi-depth_True,StarLightCurves,0.9546511656143759
sfa_equi-depth_False,StarLightCurves,0.9554582321515298
isax,Strawberry,0.7549887571094749
sfa_equi-width_True,Strawberry,0.9367091398086503
sfa_equi-width_False,Strawberry,0.9349631850447511
sfa_equi-depth_True,Strawberry,0.9768749173316872
sfa_equi-depth_False,Strawberry,0.9760989374366209
isax,SwedishLeaf,0.8008767999999999
sfa_equi-width_True,SwedishLeaf,0.8342784
sfa_equi-width_False,SwedishLeaf,0.8355904
sfa_equi-depth_True,SwedishLeaf,0.9122591999999999
sfa_equi-depth_False,SwedishLeaf,0.9133216
isax,Symbols,0.7774070351758794
sfa_equi-width_True,Symbols,0.8089246231155779
