Method,Dataset,TLB
isax,ArrowHead,0.8534536376236532
sfa,ArrowHead,0.9440010694154213
sofa,ArrowHead,0.9613465617460112
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.9634079215210191
sofa_equi-width_variance_linear_scale,ArrowHead,0.9636342195614913
sofa_equi-width_variance_log_scale,ArrowHead,0.9636342195614913
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.9635572559283787
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.9634669321327959
sofa_equi-width_pca_linear_scale,ArrowHead,0.9635033468684867
sofa_equi-width_pca_log_scale,ArrowHead,0.9635033468684867
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.963339667565515
isax,Beef,0.8542523034845806
sfa,Beef,0.9071769644808273
sofa,Beef,0.9208596027382342
sofa_equi-width_variance_dynamic_programming,Beef,0.9254024827976916
sofa_equi-width_variance_linear_scale,Beef,0.9254024827976916
sofa_equi-width_variance_log_scale,Beef,0.9255817817685759
sofa_equi-width_variance_sqrt_scale,Beef,0.9256010004212243
sofa_equi-width_pca_dynamic_programming,Beef,0.9920978595682939
sofa_equi-width_pca_linear_scale,Beef,0.9921096380260226
sofa_equi-width_pca_log_scale,Beef,0.9921096380260226
sofa_equi-width_pca_sqrt_scale,Beef,0.9921102006562347
isax,BeetleFly,0.7785268484437158
sfa,BeetleFly,0.856044654725101
sofa,BeetleFly,0.8702793992638744
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.8703671835642354
sofa_equi-width_variance_linear_scale,BeetleFly,0.8703707600945366
sofa_equi-width_variance_log_scale,BeetleFly,0.8702793992638744
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.8703671835642354
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.9071404835314653
sofa_equi-width_pca_linear_scale,BeetleFly,0.9072005572573751
sofa_equi-width_pca_log_scale,BeetleFly,0.9072005572573751
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.9070429664583449
isax,BirdChicken,0.9211933141879819
sfa,BirdChicken,0.98126331710008
sofa,BirdChicken,0.9811801832428544
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.9834468770624462
sofa_equi-width_variance_linear_scale,BirdChicken,0.9834807139282584
sofa_equi-width_variance_log_scale,BirdChicken,0.9834115033929693
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.9833562413224348
