Method,Dataset,TLB
isax,ArrowHead,0.801521213340891
sfa,ArrowHead,0.9213166765835473
sofa,ArrowHead,0.9382213713833434
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.9477142100022491
sofa_equi-width_variance_linear_scale,ArrowHead,0.9504251391731185
sofa_equi-width_variance_log_scale,ArrowHead,0.9504340799989248
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.949869107303057
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.9504874471297499
sofa_equi-width_pca_linear_scale,ArrowHead,0.9571733304261366
sofa_equi-width_pca_log_scale,ArrowHead,0.9571733304261366
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.9548960482531729
isax,Beef,0.7820356216038162
sfa,Beef,0.8684027204850014
sofa,Beef,0.8818921667765984
sofa_equi-width_variance_dynamic_programming,Beef,0.8990321746896663
sofa_equi-width_variance_linear_scale,Beef,0.9028678315800146
sofa_equi-width_variance_log_scale,Beef,0.8993305769015569
sofa_equi-width_variance_sqrt_scale,Beef,0.8988458241454086
sofa_equi-width_pca_dynamic_programming,Beef,0.9753953014887331
sofa_equi-width_pca_linear_scale,Beef,0.9911158957207254
sofa_equi-width_pca_log_scale,Beef,0.9911158957207254
sofa_equi-width_pca_sqrt_scale,Beef,0.9909466621828451
isax,BeetleFly,0.7644067298219117
sfa,BeetleFly,0.8434600577174467
sofa,BeetleFly,0.8564756867845443
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.8568619893777676
sofa_equi-width_variance_linear_scale,BeetleFly,0.8573143463306624
sofa_equi-width_variance_log_scale,BeetleFly,0.8564756867845443
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.8568619893777676
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.8963522297661379
sofa_equi-width_pca_linear_scale,BeetleFly,0.8957888665475257
sofa_equi-width_pca_log_scale,BeetleFly,0.8957888665475257
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.895864148684373
isax,BirdChicken,0.8986709481456686
sfa,BirdChicken,0.9644888709729074
sofa,BirdChicken,0.9643954218327615
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.9730960073483133
sofa_equi-width_variance_linear_scale,BirdChicken,0.976408986112112
sofa_equi-width_variance_log_scale,BirdChicken,0.974229104266672
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.974229104266672
sofa_equi-width_pca_dynamic_programming,BirdChicken,0.9650278818096144
sofa_equi-width_pca_linear_scale,BirdChicken,0.9703886415876133
sofa_equi-width_pca_log_scale,BirdChicken,0.9703886415876133
sofa_equi-width_pca_sqrt_scale,BirdChicken,0.9690765128825053
isax,BME,0.8744028605117202
sfa,BME,0.9266737001025709
sofa,BME,0.9256804353891236
sofa_equi-width_variance_dynamic_programming,BME,0.9296388400894051
sofa_equi-width_variance_linear_scale,BME,0.9302131292108959
sofa_equi-width_variance_log_scale,BME,0.9303638933115878
sofa_equi-width_variance_sqrt_scale,BME,0.9302104374842881
sofa_equi-width_pca_dynamic_programming,BME,0.9725749444469974
sofa_equi-width_pca_linear_scale,BME,0.9754915545256693
sofa_equi-width_pca_log_scale,BME,0.9754915545256693
sofa_equi-width_pca_sqrt_scale,BME,0.9745217276475687
isax,Car,0.8399076640655214
sfa,Car,0.931093667730926
sofa,Car,0.931093667730926
sofa_equi-width_variance_dynamic_programming,Car,0.940693493670054
sofa_equi-width_variance_linear_scale,Car,0.9459169340912911
sofa_equi-width_variance_log_scale,Car,0.9454788474660007
sofa_equi-width_variance_sqrt_scale,Car,0.9449162668719483
sofa_equi-width_pca_dynamic_programming,Car,0.9565204641601978
sofa_equi-width_pca_linear_scale,Car,0.9627489060648045
sofa_equi-width_pca_log_scale,Car,0.9627489873095676
sofa_equi-width_pca_sqrt_scale,Car,0.9616767249120043
isax,CBF,0.7319866265368055
sfa,CBF,0.7786016816882201
sofa,CBF,0.778442921864155
sofa_equi-width_variance_dynamic_programming,CBF,0.7825096246801282
sofa_equi-width_variance_linear_scale,CBF,0.7837209224553313
sofa_equi-width_variance_log_scale,CBF,0.7834642929552738
sofa_equi-width_variance_sqrt_scale,CBF,0.7833596621593211
sofa_equi-width_pca_dynamic_programming,CBF,0.8233480560548021
sofa_equi-width_pca_linear_scale,CBF,0.8240475675033117
sofa_equi-width_pca_log_scale,CBF,0.8240475675033117
sofa_equi-width_pca_sqrt_scale,CBF,0.8239642757283766
isax,Chinatown,0.8686773992498156
sfa,Chinatown,0.9331604950285125
sofa,Chinatown,0.9325267693320691
sofa_equi-width_variance_dynamic_programming,Chinatown,0.9398721441927425
sofa_equi-width_variance_linear_scale,Chinatown,0.9423928662992322
sofa_equi-width_variance_log_scale,Chinatown,0.9423928662992322
sofa_equi-width_variance_sqrt_scale,Chinatown,0.941606366061149
sofa_equi-width_pca_dynamic_programming,Chinatown,0.9703422205444076
sofa_equi-width_pca_linear_scale,Chinatown,0.9755877350922043
sofa_equi-width_pca_log_scale,Chinatown,0.9755877350922043
sofa_equi-width_pca_sqrt_scale,Chinatown,0.9748441181835087
isax,ChlorineConcentration,0.4134179816935871
sfa,ChlorineConcentration,0.5415315818793315
sofa,ChlorineConcentration,0.6258369252070045
sofa_equi-width_variance_dynamic_programming,ChlorineConcentration,0.626525078022127
sofa_equi-width_variance_linear_scale,ChlorineConcentration,0.6254025709533059
