Method,Dataset,Pruning_Power
isax,Computers,0.625408
sfa_equi-width_True,Computers,0.712928
sfa_equi-width_False,Computers,0.712928
sfa_equi-depth_True,Computers,0.718576
sfa_equi-depth_False,Computers,0.718576
isax,CricketX,0.7893951347797502
sfa_equi-width_True,CricketX,0.8442209072978304
sfa_equi-width_False,CricketX,0.8442209072978304
sfa_equi-depth_True,CricketX,0.8446351084812623
sfa_equi-depth_False,CricketX,0.8446351084812623
isax,CricketY,0.8507363576594346
sfa_equi-width_True,CricketY,0.8986324786324786
sfa_equi-width_False,CricketY,0.8986324786324786
sfa_equi-depth_True,CricketY,0.9019000657462196
sfa_equi-depth_False,CricketY,0.9019000657462196
isax,CricketZ,0.7841091387245234
sfa_equi-width_True,CricketZ,0.846508875739645
sfa_equi-width_False,CricketZ,0.846508875739645
sfa_equi-depth_True,CricketZ,0.8493162393162393
sfa_equi-depth_False,CricketZ,0.8493162393162393
isax,Crop,0.9785502976190477
sfa_equi-width_True,Crop,0.9800940310846561
sfa_equi-width_False,Crop,0.9795366732804233
sfa_equi-depth_True,Crop,0.9859003885582011
sfa_equi-depth_False,Crop,0.9855057208994709
isax,DiatomSizeReduction,0.678921568627451
sfa_equi-width_True,DiatomSizeReduction,0.8770424836601307
sfa_equi-width_False,DiatomSizeReduction,0.8780637254901961
sfa_equi-depth_True,DiatomSizeReduction,0.8946078431372549
sfa_equi-depth_False,DiatomSizeReduction,0.8937908496732027
isax,DistalPhalanxOutlineAgeGroup,0.7672482014388489
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.920089928057554
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.922068345323741
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.9507913669064748
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.9532194244604316
isax,DistalPhalanxOutlineCorrect,0.820012077294686
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.9146074879227053
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.9146739130434782
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9653985507246376
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9655314009661835
isax,DistalPhalanxTW,0.7579136690647482
sfa_equi-width_True,DistalPhalanxTW,0.9155935251798561
sfa_equi-width_False,DistalPhalanxTW,0.9175899280575539
sfa_equi-depth_True,DistalPhalanxTW,0.9525359712230216
sfa_equi-depth_False,DistalPhalanxTW,0.9538669064748201
isax,DodgerLoopDay,0.2403846153846154
sfa_equi-width_True,DodgerLoopDay,0.327724358974359
sfa_equi-width_False,DodgerLoopDay,0.32580128205128206
sfa_equi-depth_True,DodgerLoopDay,0.3107371794871795
sfa_equi-depth_False,DodgerLoopDay,0.3104166666666667
isax,DodgerLoopGame,0.16268115942028985
sfa_equi-width_True,DodgerLoopGame,0.25905797101449274
sfa_equi-width_False,DodgerLoopGame,0.26159420289855073
sfa_equi-depth_True,DodgerLoopGame,0.22681159420289856
sfa_equi-depth_False,DodgerLoopGame,0.2282608695652174
isax,DodgerLoopWeekend,0.2398550724637681
sfa_equi-width_True,DodgerLoopWeekend,0.34746376811594204
sfa_equi-width_False,DodgerLoopWeekend,0.35398550724637684
sfa_equi-depth_True,DodgerLoopWeekend,0.3293478260869565
sfa_equi-depth_False,DodgerLoopWeekend,0.33369565217391306
isax,Earthquakes,0.0
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_False,Earthquakes,0.0
isax,ECG200,0.8187000000000001
sfa_equi-width_True,ECG200,0.8552000000000001
sfa_equi-width_False,ECG200,0.8543000000000001
sfa_equi-depth_True,ECG200,0.8745
sfa_equi-depth_False,ECG200,0.8734000000000001
isax,ECG5000,0.8746924444444444
sfa_equi-width_True,ECG5000,0.9084213333333333
sfa_equi-width_False,ECG5000,0.9174928888888889
sfa_equi-depth_True,ECG5000,0.9355293333333333
sfa_equi-depth_False,ECG5000,0.9437684444444444
isax,ECGFiveDays,0.4909357168105843
sfa_equi-width_True,ECGFiveDays,0.7412513255567339
sfa_equi-width_False,ECGFiveDays,0.69534918951674
sfa_equi-depth_True,ECGFiveDays,0.7332222390546888
sfa_equi-depth_False,ECGFiveDays,0.6881280614048377
isax,EOGHorizontalSignal,0.9392341503617105
sfa_equi-width_True,EOGHorizontalSignal,0.9580675193064924
sfa_equi-width_False,EOGHorizontalSignal,0.9575486096273007
sfa_equi-depth_True,EOGHorizontalSignal,0.9669347700009157
sfa_equi-depth_False,EOGHorizontalSignal,0.9663929672476419
isax,EOGVerticalSignal,0.9042993193125972
sfa_equi-width_True,EOGVerticalSignal,0.945751045450383
sfa_equi-width_False,EOGVerticalSignal,0.9465599340679466
sfa_equi-depth_True,EOGVerticalSignal,0.9535423216629528
sfa_equi-depth_False,EOGVerticalSignal,0.9543206861817404
isax,EthanolLevel,0.5872619047619048
sfa_equi-width_True,EthanolLevel,0.956031746031746
sfa_equi-width_False,EthanolLevel,0.8986666666666666
sfa_equi-depth_True,EthanolLevel,0.9670992063492063
sfa_equi-depth_False,EthanolLevel,0.9265753968253968
isax,FaceAll,0.4297738799661877
sfa_equi-width_True,FaceAll,0.7503729923922232
sfa_equi-width_False,FaceAll,0.5363894759087067
sfa_equi-depth_True,FaceAll,0.7555029585798817
sfa_equi-depth_False,FaceAll,0.5427282333051564
isax,FaceFour,0.14962121212121213
sfa_equi-width_True,FaceFour,0.525094696969697
sfa_equi-width_False,FaceFour,0.2604166666666667
sfa_equi-depth_True,FaceFour,0.5123106060606061
sfa_equi-depth_False,FaceFour,0.24242424242424243
isax,FacesUCR,0.41860975609756096
sfa_equi-width_True,FacesUCR,0.7357926829268292
sfa_equi-width_False,FacesUCR,0.5189658536585365
sfa_equi-depth_True,FacesUCR,0.7408658536585365
sfa_equi-depth_False,FacesUCR,0.5252414634146341
isax,FiftyWords,0.9593894993894994
sfa_equi-width_True,FiftyWords,0.9795506715506714
sfa_equi-width_False,FiftyWords,0.9795506715506714
sfa_equi-depth_True,FiftyWords,0.9806642246642246
sfa_equi-depth_False,FiftyWords,0.9806642246642246
isax,Fish,0.793338775510204
sfa_equi-width_True,Fish,0.9382530612244897
sfa_equi-width_False,Fish,0.940473469387755
sfa_equi-depth_True,Fish,0.9505959183673469
sfa_equi-depth_False,Fish,0.953273469387755
isax,FordA,0.0
sfa_equi-width_True,FordA,0.603161369316604
sfa_equi-width_False,FordA,0.0
sfa_equi-depth_True,FordA,0.6111046594801107
sfa_equi-depth_False,FordA,0.0
isax,FordB,0.0
sfa_equi-width_True,FordB,0.566470752013473
sfa_equi-width_False,FordB,0.0
sfa_equi-depth_True,FordB,0.6110374309035842
sfa_equi-depth_False,FordB,0.0
isax,FreezerRegularTrain,0.9225473684210526
sfa_equi-width_True,FreezerRegularTrain,0.9294502923976607
sfa_equi-width_False,FreezerRegularTrain,0.929740350877193
sfa_equi-depth_True,FreezerRegularTrain,0.9342011695906433
sfa_equi-depth_False,FreezerRegularTrain,0.9344023391812866
isax,FreezerSmallTrain,0.8572681704260652
sfa_equi-width_True,FreezerSmallTrain,0.8713032581453635
sfa_equi-width_False,FreezerSmallTrain,0.8720927318295739
sfa_equi-depth_True,FreezerSmallTrain,0.8731203007518797
sfa_equi-depth_False,FreezerSmallTrain,0.8739348370927319
isax,Fungi,0.8906810035842293
sfa_equi-width_True,Fungi,0.9277180406212664
sfa_equi-width_False,Fungi,0.9277180406212664
sfa_equi-depth_True,Fungi,0.9271206690561529
sfa_equi-depth_False,Fungi,0.9271206690561529
isax,GestureMidAirD1,0.9634245562130178
sfa_equi-width_True,GestureMidAirD1,0.9753698224852071
sfa_equi-width_False,GestureMidAirD1,0.9751849112426035
sfa_equi-depth_True,GestureMidAirD1,0.9800665680473373
sfa_equi-depth_False,GestureMidAirD1,0.9798076923076923
isax,GestureMidAirD2,0.9325813609467456
sfa_equi-width_True,GestureMidAirD2,0.9504807692307693
sfa_equi-width_False,GestureMidAirD2,0.9506286982248521
sfa_equi-depth_True,GestureMidAirD2,0.9625369822485207
sfa_equi-depth_False,GestureMidAirD2,0.9629437869822486
isax,GestureMidAirD3,0.9706730769230769
sfa_equi-width_True,GestureMidAirD3,0.9781065088757397
sfa_equi-width_False,GestureMidAirD3,0.9779955621301776
sfa_equi-depth_True,GestureMidAirD3,0.980621301775148
sfa_equi-depth_False,GestureMidAirD3,0.9807322485207101
isax,GesturePebbleZ1,0.44349013389711067
sfa_equi-width_True,GesturePebbleZ1,0.555584918957012
sfa_equi-width_False,GesturePebbleZ1,0.555584918957012
sfa_equi-depth_True,GesturePebbleZ1,0.546115221987315
sfa_equi-depth_False,GesturePebbleZ1,0.546115221987315
isax,GesturePebbleZ2,0.42522108548638804
sfa_equi-width_True,GesturePebbleZ2,0.5453441997572395
sfa_equi-width_False,GesturePebbleZ2,0.5466013525229756
sfa_equi-depth_True,GesturePebbleZ2,0.5303017166637767
sfa_equi-depth_False,GesturePebbleZ2,0.5336396740072828
isax,GunPoint,0.9149333333333334
sfa_equi-width_True,GunPoint,0.9412
sfa_equi-width_False,GunPoint,0.9412
sfa_equi-depth_True,GunPoint,0.9544
sfa_equi-depth_False,GunPoint,0.9544
isax,GunPointAgeSpan,0.9655649320206282
sfa_equi-width_True,GunPointAgeSpan,0.9753164556962025
sfa_equi-width_False,GunPointAgeSpan,0.9753164556962025
sfa_equi-depth_True,GunPointAgeSpan,0.9782934833567745
sfa_equi-depth_False,GunPointAgeSpan,0.9782934833567745
isax,GunPointMaleVersusFemale,0.9653774027191748
sfa_equi-width_True,GunPointMaleVersusFemale,0.9750820440693858
sfa_equi-width_False,GunPointMaleVersusFemale,0.9750820440693858
sfa_equi-depth_True,GunPointMaleVersusFemale,0.9780356305672762
sfa_equi-depth_False,GunPointMaleVersusFemale,0.9780356305672762
isax,GunPointOldVersusYoung,0.9640522875816993
sfa_equi-width_True,GunPointOldVersusYoung,0.9751400560224089
sfa_equi-width_False,GunPointOldVersusYoung,0.9751400560224089
sfa_equi-depth_True,GunPointOldVersusYoung,0.9780112044817927
sfa_equi-depth_False,GunPointOldVersusYoung,0.9780112044817927
isax,Ham,0.18392311052861512
sfa_equi-width_True,Ham,0.41834862385321103
sfa_equi-width_False,Ham,0.4139799038881608
sfa_equi-depth_True,Ham,0.4228920926168633
sfa_equi-depth_False,Ham,0.416950633464395
isax,HandOutlines,0.8541972972972972
sfa_equi-width_True,HandOutlines,0.9294162162162162
sfa_equi-width_False,HandOutlines,0.9326054054054054
sfa_equi-depth_True,HandOutlines,0.9908378378378377
sfa_equi-depth_False,HandOutlines,0.9916864864864865
isax,Haptics,0.8173648931713448
sfa_equi-width_True,Haptics,0.9002513615416842
sfa_equi-width_False,Haptics,0.9002513615416842
sfa_equi-depth_True,Haptics,0.9249685798072895
sfa_equi-depth_False,Haptics,0.9249685798072895
isax,Herring,0.588623046875
sfa_equi-width_True,Herring,0.86669921875
sfa_equi-width_False,Herring,0.86865234375
sfa_equi-depth_True,Herring,0.881103515625
sfa_equi-depth_False,Herring,0.88232421875
isax,HouseTwenty,0.22373949579831934
sfa_equi-width_True,HouseTwenty,0.30336134453781516
sfa_equi-width_False,HouseTwenty,0.30336134453781516
sfa_equi-depth_True,HouseTwenty,0.2796218487394958
sfa_equi-depth_False,HouseTwenty,0.2796218487394958
isax,InlineSkate,0.9449272727272727
sfa_equi-width_True,InlineSkate,0.9667636363636364
sfa_equi-width_False,InlineSkate,0.9667636363636364
sfa_equi-depth_True,InlineSkate,0.9733454545454545
sfa_equi-depth_False,InlineSkate,0.9733454545454545
isax,InsectEPGRegularTrain,0.8756315584920327
sfa_equi-width_True,InsectEPGRegularTrain,0.8998574944941055
sfa_equi-width_False,InsectEPGRegularTrain,0.9012825495530509
sfa_equi-depth_True,InsectEPGRegularTrain,0.9078896230081617
sfa_equi-depth_False,InsectEPGRegularTrain,0.9089908019173468
isax,InsectEPGSmallTrain,0.77462792345854
sfa_equi-width_True,InsectEPGSmallTrain,0.8173871958421923
sfa_equi-width_False,InsectEPGSmallTrain,0.8192771084337349
sfa_equi-depth_True,InsectEPGSmallTrain,0.8152610441767069
sfa_equi-depth_False,InsectEPGSmallTrain,0.8140798488069927
isax,InsectWingbeatSound,0.9086776859504132
sfa_equi-width_True,InsectWingbeatSound,0.9498484848484848
sfa_equi-width_False,InsectWingbeatSound,0.9460307621671258
sfa_equi-depth_True,InsectWingbeatSound,0.9516574839302112
sfa_equi-depth_False,InsectWingbeatSound,0.9479338842975207
isax,ItalyPowerDemand,0.8910114152270716
sfa_equi-width_True,ItalyPowerDemand,0.9242127554646592
sfa_equi-width_False,ItalyPowerDemand,0.9228348055640166
sfa_equi-depth_True,ItalyPowerDemand,0.940936715837721
sfa_equi-depth_False,ItalyPowerDemand,0.9391091191273951
isax,LargeKitchenAppliances,0.23751111111111112
sfa_equi-width_True,LargeKitchenAppliances,0.3592106666666667
sfa_equi-width_False,LargeKitchenAppliances,0.3610311111111111
sfa_equi-depth_True,LargeKitchenAppliances,0.3651982222222222
sfa_equi-depth_False,LargeKitchenAppliances,0.36739555555555553
isax,Lightning2,0.4155737704918033
sfa_equi-width_True,Lightning2,0.5128415300546448
sfa_equi-width_False,Lightning2,0.5226775956284153
sfa_equi-depth_True,Lightning2,0.5136612021857924
sfa_equi-depth_False,Lightning2,0.5262295081967213
isax,Lightning7,0.5086105675146771
sfa_equi-width_True,Lightning7,0.5962818003913894
sfa_equi-width_False,Lightning7,0.5986301369863014
sfa_equi-depth_True,Lightning7,0.5935420743639922
sfa_equi-depth_False,Lightning7,0.5949119373776908
isax,Mallat,0.7106803644117077
sfa_equi-width_True,Mallat,0.8247644892421011
sfa_equi-width_False,Mallat,0.8254700523357239
sfa_equi-depth_True,Mallat,0.8254390385733669
sfa_equi-depth_False,Mallat,0.8256406280286877
isax,Meat,0.31222222222222223
sfa_equi-width_True,Meat,0.8927777777777778
sfa_equi-width_False,Meat,0.8891666666666667
sfa_equi-depth_True,Meat,0.8988888888888888
sfa_equi-depth_False,Meat,0.8969444444444444
isax,MedicalImages,0.9166804807293825
sfa_equi-width_True,MedicalImages,0.9612791822074872
sfa_equi-width_False,MedicalImages,0.9632027904406686
sfa_equi-depth_True,MedicalImages,0.9712011327531427
sfa_equi-depth_False,MedicalImages,0.9722371874568311
isax,MiddlePhalanxOutlineAgeGroup,0.8018831168831169
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.9399675324675325
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.9398863636363637
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9536850649350649
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.9532467532467532
isax,MiddlePhalanxOutlineCorrect,0.78577892325315
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.9481901489117983
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.9473367697594501
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9664318442153493
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.9663516609392898
isax,MiddlePhalanxTW,0.7690655209452203
sfa_equi-width_True,MiddlePhalanxTW,0.9204016534843603
sfa_equi-width_False,MiddlePhalanxTW,0.9195391075090323
sfa_equi-depth_True,MiddlePhalanxTW,0.9513393874296131
sfa_equi-depth_False,MiddlePhalanxTW,0.9515997786674479
isax,MixedShapesRegularTrain,0.9728049484536082
sfa_equi-width_True,MixedShapesRegularTrain,0.9794812371134021
sfa_equi-width_False,MixedShapesRegularTrain,0.9794812371134021
sfa_equi-depth_True,MixedShapesRegularTrain,0.9858309278350516
sfa_equi-depth_False,MixedShapesRegularTrain,0.9858309278350516
isax,MixedShapesSmallTrain,0.9371051546391753
sfa_equi-width_True,MixedShapesSmallTrain,0.9584783505154639
sfa_equi-width_False,MixedShapesSmallTrain,0.9584783505154639
sfa_equi-depth_True,MixedShapesSmallTrain,0.9637484536082475
sfa_equi-depth_False,MixedShapesSmallTrain,0.9637484536082475
isax,MoteStrain,0.5621805111821087
sfa_equi-width_True,MoteStrain,0.6211261980830671
sfa_equi-width_False,MoteStrain,0.6246805111821087
sfa_equi-depth_True,MoteStrain,0.6138977635782747
sfa_equi-depth_False,MoteStrain,0.6166932907348243
isax,NonInvasiveFetalECGThorax1,0.8845945716709075
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9400613514277636
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.939009047215154
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.9650788804071246
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9647056827820186
isax,NonInvasiveFetalECGThorax2,0.9230523042126095
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.95896748657054
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9565764772405994
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9767418716426349
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9772994062765055
isax,OliveOil,0.02
sfa_equi-width_True,OliveOil,0.71
sfa_equi-width_False,OliveOil,0.7211111111111111
sfa_equi-depth_True,OliveOil,0.7011111111111111
sfa_equi-depth_False,OliveOil,0.7155555555555555
isax,OSULeaf,0.9087809917355373
sfa_equi-width_True,OSULeaf,0.951012396694215
sfa_equi-width_False,OSULeaf,0.951012396694215
sfa_equi-depth_True,OSULeaf,0.9567355371900828
sfa_equi-depth_False,OSULeaf,0.9567355371900828
isax,PhalangesOutlinesCorrect,0.8674358974358974
sfa_equi-width_True,PhalangesOutlinesCorrect,0.943495855995856
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9429325304325303
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.9834466459466459
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9838921263921263
isax,Phoneme,0.005806616980164833
sfa_equi-width_True,Phoneme,0.025521018178950274
sfa_equi-width_False,Phoneme,0.01433909065814898
sfa_equi-depth_True,Phoneme,0.01323248156473047
sfa_equi-depth_False,Phoneme,0.00932854213494223
isax,PickupGestureWiimoteZ,0.782
sfa_equi-width_True,PickupGestureWiimoteZ,0.8716
sfa_equi-width_False,PickupGestureWiimoteZ,0.8716
sfa_equi-depth_True,PickupGestureWiimoteZ,0.8768
sfa_equi-depth_False,PickupGestureWiimoteZ,0.8768
isax,PigAirwayPressure,0.929271449704142
sfa_equi-width_True,PigAirwayPressure,0.9353272928994083
sfa_equi-width_False,PigAirwayPressure,0.9358820266272189
sfa_equi-depth_True,PigAirwayPressure,0.9362980769230769
sfa_equi-depth_False,PigAirwayPressure,0.9362980769230769
isax,PigArtPressure,0.1904123520710059
sfa_equi-width_True,PigArtPressure,0.8713942307692307
sfa_equi-width_False,PigArtPressure,0.024824334319526627
sfa_equi-depth_True,PigArtPressure,0.8510077662721893
sfa_equi-depth_False,PigArtPressure,0.015856139053254437
isax,PigCVP,0.4244637573964497
sfa_equi-width_True,PigCVP,0.52708949704142
sfa_equi-width_False,PigCVP,0.4395802514792899
sfa_equi-depth_True,PigCVP,0.5089681952662721
sfa_equi-depth_False,PigCVP,0.43842455621301774
isax,PLAID,0.606882154461818
sfa_equi-width_True,PLAID,0.6718960775950259
sfa_equi-width_False,PLAID,0.6703806581151234
sfa_equi-depth_True,PLAID,0.6861971987280187
sfa_equi-depth_False,PLAID,0.6853753350741585
isax,Plane,0.9268934240362812
sfa_equi-width_True,Plane,0.953469387755102
sfa_equi-width_False,Plane,0.9529251700680272
sfa_equi-depth_True,Plane,0.9619047619047619
sfa_equi-depth_False,Plane,0.9629931972789116
isax,PowerCons,0.6778703703703703
sfa_equi-width_True,PowerCons,0.7807407407407407
sfa_equi-width_False,PowerCons,0.7807407407407407
sfa_equi-depth_True,PowerCons,0.7883333333333333
sfa_equi-depth_False,PowerCons,0.7883333333333333
isax,ProximalPhalanxOutlineAgeGroup,0.7460731707317073
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9360853658536585
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.9353048780487805
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9563902439024391
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9560000000000001
isax,ProximalPhalanxOutlineCorrect,0.7665177548682703
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9242096219931272
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.9237743413516609
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9605899198167239
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9606643757159221
isax,ProximalPhalanxTW,0.7355365853658536
sfa_equi-width_True,ProximalPhalanxTW,0.9327317073170732
sfa_equi-width_False,ProximalPhalanxTW,0.9323536585365855
sfa_equi-depth_True,ProximalPhalanxTW,0.9555853658536586
sfa_equi-depth_False,ProximalPhalanxTW,0.9552073170731707
isax,RefrigerationDevices,0.005290666666666667
sfa_equi-width_True,RefrigerationDevices,0.013717333333333333
sfa_equi-width_False,RefrigerationDevices,0.012664888888888889
sfa_equi-depth_True,RefrigerationDevices,0.007722666666666667
sfa_equi-depth_False,RefrigerationDevices,0.009856
isax,Rock,0.836
sfa_equi-width_True,Rock,0.872
sfa_equi-width_False,Rock,0.88
sfa_equi-depth_True,Rock,0.878
sfa_equi-depth_False,Rock,0.889
isax,ScreenType,0.6957724444444444
sfa_equi-width_True,ScreenType,0.765568
sfa_equi-width_False,ScreenType,0.765568
sfa_equi-depth_True,ScreenType,0.7782044444444445
sfa_equi-depth_False,ScreenType,0.7782044444444445
isax,SemgHandGenderCh2,0.003105555555555556
sfa_equi-width_True,SemgHandGenderCh2,0.00898888888888889
sfa_equi-width_False,SemgHandGenderCh2,0.005511111111111112
sfa_equi-depth_True,SemgHandGenderCh2,0.008944444444444444
sfa_equi-depth_False,SemgHandGenderCh2,0.005377777777777778
isax,SemgHandMovementCh2,0.004246913580246914
sfa_equi-width_True,SemgHandMovementCh2,0.011323456790123457
sfa_equi-width_False,SemgHandMovementCh2,0.007165432098765432
sfa_equi-depth_True,SemgHandMovementCh2,0.01162962962962963
sfa_equi-depth_False,SemgHandMovementCh2,0.007422222222222222
isax,SemgHandSubjectCh2,0.004241975308641975
sfa_equi-width_True,SemgHandSubjectCh2,0.01140246913580247
sfa_equi-width_False,SemgHandSubjectCh2,0.007096296296296297
sfa_equi-depth_True,SemgHandSubjectCh2,0.01168395061728395
sfa_equi-depth_False,SemgHandSubjectCh2,0.007269135802469136
isax,ShakeGestureWiimoteZ,0.5304
sfa_equi-width_True,ShakeGestureWiimoteZ,0.65
sfa_equi-width_False,ShakeGestureWiimoteZ,0.5968
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.6388
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.5880000000000001
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9749305555555556
sfa_equi-width_True,ShapesAll,0.9843638888888889
sfa_equi-width_False,ShapesAll,0.9843638888888889
sfa_equi-depth_True,ShapesAll,0.9879583333333334
sfa_equi-depth_False,ShapesAll,0.9879583333333334
isax,SmallKitchenAppliances,0.007630222222222222
sfa_equi-width_True,SmallKitchenAppliances,0.009955555555555556
sfa_equi-width_False,SmallKitchenAppliances,0.00928
sfa_equi-depth_True,SmallKitchenAppliances,0.008590222222222221
sfa_equi-depth_False,SmallKitchenAppliances,0.007893333333333334
isax,SonyAIBORobotSurface1,0.3935108153078203
sfa_equi-width_True,SonyAIBORobotSurface1,0.5910149750415974
sfa_equi-width_False,SonyAIBORobotSurface1,0.5789517470881864
sfa_equi-depth_True,SonyAIBORobotSurface1,0.592179700499168
sfa_equi-depth_False,SonyAIBORobotSurface1,0.5792845257903494
isax,SonyAIBORobotSurface2,0.47864443667171896
sfa_equi-width_True,SonyAIBORobotSurface2,0.7292371069915666
sfa_equi-width_False,SonyAIBORobotSurface2,0.609459406941044
sfa_equi-depth_True,SonyAIBORobotSurface2,0.7368932416151724
sfa_equi-depth_False,SonyAIBORobotSurface2,0.6071664529167153
isax,StarLightCurves,0.9401554152501214
sfa_equi-width_True,StarLightCurves,0.9662317872753764
sfa_equi-width_False,StarLightCurves,0.9667915250121418
sfa_equi-depth_True,StarLightCurves,0.976998421563866
sfa_equi-depth_False,StarLightCurves,0.9776123118018455
isax,Strawberry,0.8765133812442132
sfa_equi-width_True,Strawberry,0.9730523345531501
sfa_equi-width_False,Strawberry,0.971857501873815
sfa_equi-depth_True,Strawberry,0.9870596534544331
sfa_equi-depth_False,Strawberry,0.9863938979762796
isax,SwedishLeaf,0.8748096
sfa_equi-width_True,SwedishLeaf,0.9049311999999999
sfa_equi-width_False,SwedishLeaf,0.9059231999999999
sfa_equi-depth_True,SwedishLeaf,0.9375935999999999
sfa_equi-depth_False,SwedishLeaf,0.938816
isax,Symbols,0.8239195979899498
sfa_equi-width_True,Symbols,0.8587738693467337
