Method,Dataset,Pruning_Power
sfa_equi-width_True,CinCECGTorso,0.7448188405797102
sfa_equi-width_False,CinCECGTorso,0.7328804347826087
sfa_equi-depth_True,CinCECGTorso,0.7409420289855072
sfa_equi-depth_False,CinCECGTorso,0.730036231884058
isax,Coffee,0.4553571428571428
sfa_equi-width_True,Coffee,0.8303571428571428
sfa_equi-width_False,Coffee,0.8278061224489796
sfa_equi-depth_True,Coffee,0.8278061224489796
sfa_equi-depth_False,Coffee,0.822704081632653
isax,Computers,0.6721119999999999
sfa_equi-width_True,Computers,0.7539199999999999
sfa_equi-width_False,Computers,0.7539199999999999
sfa_equi-depth_True,Computers,0.7522719999999999
sfa_equi-depth_False,Computers,0.7522719999999999
isax,CricketX,0.8231623931623931
sfa_equi-width_True,CricketX,0.8747600262984878
sfa_equi-width_False,CricketX,0.8747600262984878
sfa_equi-depth_True,CricketX,0.8728402366863905
sfa_equi-depth_False,CricketX,0.8728402366863905
isax,CricketY,0.8790401051939514
sfa_equi-width_True,CricketY,0.9210716633793558
sfa_equi-width_False,CricketY,0.9210716633793558
sfa_equi-depth_True,CricketY,0.9217619986850756
sfa_equi-depth_False,CricketY,0.9217619986850756
isax,CricketZ,0.8209796186719264
sfa_equi-width_True,CricketZ,0.8784418145956607
sfa_equi-width_False,CricketZ,0.8784418145956607
sfa_equi-depth_True,CricketZ,0.8775871137409599
sfa_equi-depth_False,CricketZ,0.8775871137409599
isax,Crop,0.9865335978835978
sfa_equi-width_True,Crop,0.989051314484127
sfa_equi-width_False,Crop,0.9887519345238095
sfa_equi-depth_True,Crop,0.9911018435846561
sfa_equi-depth_False,Crop,0.990832638888889
isax,DiatomSizeReduction,0.7620506535947713
sfa_equi-width_True,DiatomSizeReduction,0.9013480392156863
sfa_equi-width_False,DiatomSizeReduction,0.9013480392156863
sfa_equi-depth_True,DiatomSizeReduction,0.8972630718954249
sfa_equi-depth_False,DiatomSizeReduction,0.8964460784313726
isax,DistalPhalanxOutlineAgeGroup,0.8629856115107913
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.9557913669064748
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.9577877697841727
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.9691906474820143
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.9710071942446044
isax,DistalPhalanxOutlineCorrect,0.9028985507246376
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.954993961352657
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.9551328502415458
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9781038647342994
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9782367149758454
isax,DistalPhalanxTW,0.8585431654676259
sfa_equi-width_True,DistalPhalanxTW,0.953273381294964
sfa_equi-width_False,DistalPhalanxTW,0.9543525179856115
sfa_equi-depth_True,DistalPhalanxTW,0.9687589928057554
sfa_equi-depth_False,DistalPhalanxTW,0.9698920863309353
isax,DodgerLoopDay,0.2903846153846154
sfa_equi-width_True,DodgerLoopDay,0.3625
sfa_equi-width_False,DodgerLoopDay,0.3608974358974359
sfa_equi-depth_True,DodgerLoopDay,0.35096153846153844
sfa_equi-depth_False,DodgerLoopDay,0.34967948717948716
isax,DodgerLoopGame,0.20615942028985507
sfa_equi-width_True,DodgerLoopGame,0.2916666666666667
sfa_equi-width_False,DodgerLoopGame,0.2956521739130435
sfa_equi-depth_True,DodgerLoopGame,0.2510869565217391
sfa_equi-depth_False,DodgerLoopGame,0.25434782608695655
isax,DodgerLoopWeekend,0.29239130434782606
sfa_equi-width_True,DodgerLoopWeekend,0.3786231884057971
sfa_equi-width_False,DodgerLoopWeekend,0.3829710144927536
sfa_equi-depth_True,DodgerLoopWeekend,0.35253623188405797
sfa_equi-depth_False,DodgerLoopWeekend,0.35833333333333334
isax,Earthquakes,0.0
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_False,Earthquakes,0.0
isax,ECG200,0.8605
sfa_equi-width_True,ECG200,0.8852000000000001
sfa_equi-width_False,ECG200,0.883
sfa_equi-depth_True,ECG200,0.8964000000000001
sfa_equi-depth_False,ECG200,0.8948
isax,ECG5000,0.9099617777777778
sfa_equi-width_True,ECG5000,0.9394155555555556
sfa_equi-width_False,ECG5000,0.9467106666666667
sfa_equi-depth_True,ECG5000,0.9523284444444444
sfa_equi-depth_False,ECG5000,0.958908
isax,ECGFiveDays,0.5637024693228299
sfa_equi-width_True,ECGFiveDays,0.7669040044437712
sfa_equi-width_False,ECGFiveDays,0.7262535979397061
sfa_equi-depth_True,ECGFiveDays,0.7504923496439934
sfa_equi-depth_False,ECGFiveDays,0.7114073625208303
isax,EOGHorizontalSignal,0.9567397210097371
sfa_equi-width_True,EOGHorizontalSignal,0.9727801349165165
sfa_equi-width_False,EOGHorizontalSignal,0.9724901559781447
sfa_equi-depth_True,EOGHorizontalSignal,0.9759088550410548
sfa_equi-depth_False,EOGHorizontalSignal,0.975557827905131
isax,EOGVerticalSignal,0.9319617838283324
sfa_equi-width_True,EOGVerticalSignal,0.9631192576539177
sfa_equi-width_False,EOGVerticalSignal,0.9636763224565794
sfa_equi-depth_True,EOGVerticalSignal,0.9658053783462043
sfa_equi-depth_False,EOGVerticalSignal,0.9663242880253959
isax,EthanolLevel,0.7628373015873016
sfa_equi-width_True,EthanolLevel,0.971313492063492
sfa_equi-width_False,EthanolLevel,0.9295277777777777
sfa_equi-depth_True,EthanolLevel,0.9762777777777777
sfa_equi-depth_False,EthanolLevel,0.9421071428571428
isax,FaceAll,0.46992497886728657
sfa_equi-width_True,FaceAll,0.7886887151310229
sfa_equi-width_False,FaceAll,0.576874471682164
sfa_equi-depth_True,FaceAll,0.7889317413355875
sfa_equi-depth_False,FaceAll,0.5782037193575655
isax,FaceFour,0.17803030303030304
sfa_equi-width_True,FaceFour,0.5601325757575758
sfa_equi-width_False,FaceFour,0.27840909090909094
sfa_equi-depth_True,FaceFour,0.5449810606060607
sfa_equi-depth_False,FaceFour,0.26704545454545453
isax,FacesUCR,0.46102195121951217
sfa_equi-width_True,FacesUCR,0.7743731707317073
sfa_equi-width_False,FacesUCR,0.5589219512195122
sfa_equi-depth_True,FacesUCR,0.7732756097560975
sfa_equi-depth_False,FacesUCR,0.5587170731707317
isax,FiftyWords,0.9717948717948717
sfa_equi-width_True,FiftyWords,0.9869010989010988
sfa_equi-width_False,FiftyWords,0.9869010989010988
sfa_equi-depth_True,FiftyWords,0.9870231990231989
sfa_equi-depth_False,FiftyWords,0.9870231990231989
isax,Fish,0.8742530612244898
sfa_equi-width_True,Fish,0.9580734693877551
sfa_equi-width_False,Fish,0.9602612244897959
sfa_equi-depth_True,Fish,0.962938775510204
sfa_equi-depth_False,Fish,0.9648979591836734
isax,FordA,0.0
sfa_equi-width_True,FordA,0.6765380828557724
sfa_equi-width_False,FordA,0.0
sfa_equi-depth_True,FordA,0.6702725673844807
sfa_equi-depth_False,FordA,0.0
isax,FordB,0.0
sfa_equi-width_True,FordB,0.6652293933097013
sfa_equi-width_False,FordB,0.0
sfa_equi-depth_True,FordB,0.6771917315188309
sfa_equi-depth_False,FordB,0.0
isax,FreezerRegularTrain,0.9325005847953216
sfa_equi-width_True,FreezerRegularTrain,0.9380140350877193
sfa_equi-width_False,FreezerRegularTrain,0.9384233918128655
sfa_equi-depth_True,FreezerRegularTrain,0.9413426900584795
sfa_equi-depth_False,FreezerRegularTrain,0.9416163742690058
isax,FreezerSmallTrain,0.8653884711779449
sfa_equi-width_True,FreezerSmallTrain,0.8788972431077695
sfa_equi-width_False,FreezerSmallTrain,0.8793859649122807
sfa_equi-depth_True,FreezerSmallTrain,0.8796115288220552
sfa_equi-depth_False,FreezerSmallTrain,0.8797994987468672
isax,Fungi,0.9017323775388291
sfa_equi-width_True,Fungi,0.9307048984468339
sfa_equi-width_False,Fungi,0.9307048984468339
sfa_equi-depth_True,Fungi,0.9283154121863799
sfa_equi-depth_False,Fungi,0.9283154121863799
isax,GestureMidAirD1,0.9747781065088758
sfa_equi-width_True,GestureMidAirD1,0.9838387573964498
sfa_equi-width_False,GestureMidAirD1,0.9839497041420119
sfa_equi-depth_True,GestureMidAirD1,0.9857248520710059
sfa_equi-depth_False,GestureMidAirD1,0.9857248520710059
isax,GestureMidAirD2,0.9504807692307693
sfa_equi-width_True,GestureMidAirD2,0.9651997041420118
sfa_equi-width_False,GestureMidAirD2,0.9656434911242604
sfa_equi-depth_True,GestureMidAirD2,0.9714127218934911
sfa_equi-depth_False,GestureMidAirD2,0.971930473372781
isax,GestureMidAirD3,0.9789940828402367
sfa_equi-width_True,GestureMidAirD3,0.9846153846153847
sfa_equi-width_False,GestureMidAirD3,0.9846153846153847
sfa_equi-depth_True,GestureMidAirD3,0.9854659763313609
sfa_equi-depth_False,GestureMidAirD3,0.9853920118343196
isax,GesturePebbleZ1,0.507399577167019
sfa_equi-width_True,GesturePebbleZ1,0.611654334038055
sfa_equi-width_False,GesturePebbleZ1,0.611654334038055
sfa_equi-depth_True,GesturePebbleZ1,0.6065010570824525
sfa_equi-depth_False,GesturePebbleZ1,0.6065010570824525
isax,GesturePebbleZ2,0.498959597711115
sfa_equi-width_True,GesturePebbleZ2,0.6115397953875499
sfa_equi-width_False,GesturePebbleZ2,0.6130570487255071
sfa_equi-depth_True,GesturePebbleZ2,0.6065111843246055
sfa_equi-depth_False,GesturePebbleZ2,0.6078116871857118
isax,GunPoint,0.9376000000000001
sfa_equi-width_True,GunPoint,0.9573333333333334
sfa_equi-width_False,GunPoint,0.9573333333333334
sfa_equi-depth_True,GunPoint,0.9642666666666667
sfa_equi-depth_False,GunPoint,0.9642666666666667
isax,GunPointAgeSpan,0.9760665729020159
sfa_equi-width_True,GunPointAgeSpan,0.9827707454289732
sfa_equi-width_False,GunPointAgeSpan,0.9827707454289732
sfa_equi-depth_True,GunPointAgeSpan,0.9834036568213783
sfa_equi-depth_False,GunPointAgeSpan,0.9834036568213783
isax,GunPointMaleVersusFemale,0.9755508673230192
sfa_equi-width_True,GunPointMaleVersusFemale,0.9826066572902016
sfa_equi-width_False,GunPointMaleVersusFemale,0.9826066572902016
sfa_equi-depth_True,GunPointMaleVersusFemale,0.983638068448195
sfa_equi-depth_False,GunPointMaleVersusFemale,0.983638068448195
isax,GunPointOldVersusYoung,0.9744631185807656
sfa_equi-width_True,GunPointOldVersusYoung,0.9820961718020541
sfa_equi-width_False,GunPointOldVersusYoung,0.9820961718020541
sfa_equi-depth_True,GunPointOldVersusYoung,0.9835434173669467
sfa_equi-depth_False,GunPointOldVersusYoung,0.9835434173669467
isax,Ham,0.271909130624727
sfa_equi-width_True,Ham,0.47688947138488424
sfa_equi-width_False,Ham,0.4740934906072521
sfa_equi-depth_True,Ham,0.4795107033639144
sfa_equi-depth_False,Ham,0.4739187418086501
isax,HandOutlines,0.9385243243243243
sfa_equi-width_True,HandOutlines,0.9733891891891892
sfa_equi-width_False,HandOutlines,0.9755378378378378
sfa_equi-depth_True,HandOutlines,0.9947189189189188
sfa_equi-depth_False,HandOutlines,0.9953108108108107
isax,Haptics,0.8734185169669041
sfa_equi-width_True,Haptics,0.9324256388772518
sfa_equi-width_False,Haptics,0.9324256388772518
sfa_equi-depth_True,Haptics,0.9440511101801424
sfa_equi-depth_False,Haptics,0.9440511101801424
isax,Herring,0.7373046875
sfa_equi-width_True,Herring,0.90576171875
sfa_equi-width_False,Herring,0.904052734375
sfa_equi-depth_True,Herring,0.90771484375
sfa_equi-depth_False,Herring,0.907470703125
isax,HouseTwenty,0.2754201680672269
sfa_equi-width_True,HouseTwenty,0.34810924369747903
sfa_equi-width_False,HouseTwenty,0.34810924369747903
sfa_equi-depth_True,HouseTwenty,0.3273109243697479
sfa_equi-depth_False,HouseTwenty,0.3273109243697479
isax,InlineSkate,0.9667818181818182
sfa_equi-width_True,InlineSkate,0.9790181818181818
sfa_equi-width_False,InlineSkate,0.9790181818181818
sfa_equi-depth_True,InlineSkate,0.9810545454545455
sfa_equi-depth_False,InlineSkate,0.9810545454545455
isax,InsectEPGRegularTrain,0.8991449669646328
sfa_equi-width_True,InsectEPGRegularTrain,0.918901412100013
sfa_equi-width_False,InsectEPGRegularTrain,0.9200673662391501
sfa_equi-depth_True,InsectEPGRegularTrain,0.9240186552662262
sfa_equi-depth_False,InsectEPGRegularTrain,0.924795958025651
isax,InsectEPGSmallTrain,0.81218993621545
sfa_equi-width_True,InsectEPGSmallTrain,0.8431372549019608
sfa_equi-width_False,InsectEPGSmallTrain,0.8438459721237893
sfa_equi-depth_True,InsectEPGSmallTrain,0.8270729978738484
sfa_equi-depth_False,InsectEPGSmallTrain,0.8266005197259627
isax,InsectWingbeatSound,0.9290197428833793
sfa_equi-width_True,InsectWingbeatSound,0.9612786960514234
sfa_equi-width_False,InsectWingbeatSound,0.9581037649219468
sfa_equi-depth_True,InsectWingbeatSound,0.961662075298439
sfa_equi-depth_False,InsectWingbeatSound,0.9586937557392103
isax,ItalyPowerDemand,0.9235020234106436
sfa_equi-width_True,ItalyPowerDemand,0.9477829511335452
sfa_equi-width_False,ItalyPowerDemand,0.9461729254601627
sfa_equi-depth_True,ItalyPowerDemand,0.9550063095600714
sfa_equi-depth_False,ItalyPowerDemand,0.9525840186820997
isax,LargeKitchenAppliances,0.2829582222222222
sfa_equi-width_True,LargeKitchenAppliances,0.40562488888888887
sfa_equi-width_False,LargeKitchenAppliances,0.4083271111111111
sfa_equi-depth_True,LargeKitchenAppliances,0.4064213333333333
sfa_equi-depth_False,LargeKitchenAppliances,0.40809955555555555
isax,Lightning2,0.4702185792349727
sfa_equi-width_True,Lightning2,0.5508196721311476
sfa_equi-width_False,Lightning2,0.5609289617486338
sfa_equi-depth_True,Lightning2,0.5494535519125683
sfa_equi-depth_False,Lightning2,0.5601092896174863
isax,Lightning7,0.5585127201565558
sfa_equi-width_True,Lightning7,0.6305283757338552
sfa_equi-width_False,Lightning7,0.6303326810176125
sfa_equi-depth_True,Lightning7,0.6268101761252446
sfa_equi-depth_False,Lightning7,0.6279843444227006
isax,Mallat,0.7624423337856173
sfa_equi-width_True,Mallat,0.8446055437100213
sfa_equi-width_False,Mallat,0.8438379530916844
sfa_equi-depth_True,Mallat,0.84430315952704
sfa_equi-depth_False,Mallat,0.8434270207404535
isax,Meat,0.3997222222222222
sfa_equi-width_True,Meat,0.9125
sfa_equi-width_False,Meat,0.9130555555555555
sfa_equi-depth_True,Meat,0.9108333333333334
sfa_equi-depth_False,Meat,0.9077777777777778
isax,MedicalImages,0.9395151263986738
sfa_equi-width_True,MedicalImages,0.975089791407653
sfa_equi-width_False,MedicalImages,0.9760878574388727
sfa_equi-depth_True,MedicalImages,0.9788817516231524
sfa_equi-depth_False,MedicalImages,0.9797934797623982
isax,MiddlePhalanxOutlineAgeGroup,0.8777759740259741
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.9657954545454546
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.9657142857142857
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9710227272727273
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.9710551948051948
isax,MiddlePhalanxOutlineCorrect,0.8875200458190149
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.9731328751431844
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.9729839633447881
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9795647193585337
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.9797308132875143
isax,MiddlePhalanxTW,0.852146600266901
sfa_equi-width_True,MiddlePhalanxTW,0.9542850633076198
sfa_equi-width_False,MiddlePhalanxTW,0.9541874165934316
sfa_equi-depth_True,MiddlePhalanxTW,0.9681508967223253
sfa_equi-depth_False,MiddlePhalanxTW,0.9682485434365135
isax,MixedShapesRegularTrain,0.9827983505154639
sfa_equi-width_True,MixedShapesRegularTrain,0.9887835051546392
sfa_equi-width_False,MixedShapesRegularTrain,0.9887835051546392
sfa_equi-depth_True,MixedShapesRegularTrain,0.9912181443298969
sfa_equi-depth_False,MixedShapesRegularTrain,0.9912181443298969
isax,MixedShapesSmallTrain,0.9565896907216495
sfa_equi-width_True,MixedShapesSmallTrain,0.9726762886597938
sfa_equi-width_False,MixedShapesSmallTrain,0.9726762886597938
sfa_equi-depth_True,MixedShapesSmallTrain,0.9752742268041238
sfa_equi-depth_False,MixedShapesSmallTrain,0.9752742268041238
isax,MoteStrain,0.6042332268370607
sfa_equi-width_True,MoteStrain,0.6565495207667732
sfa_equi-width_False,MoteStrain,0.6585463258785943
sfa_equi-depth_True,MoteStrain,0.6351837060702875
sfa_equi-depth_False,MoteStrain,0.6394568690095846
isax,NonInvasiveFetalECGThorax1,0.9342329657902176
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9647178399773819
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.9641167656205823
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.9750650268589199
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9748507209499575
isax,NonInvasiveFetalECGThorax2,0.9589595702572802
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9758433700876449
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.975279615493356
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9833214588634436
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9836262369239468
isax,OliveOil,0.02
sfa_equi-width_True,OliveOil,0.7511111111111111
sfa_equi-width_False,OliveOil,0.7566666666666667
sfa_equi-depth_True,OliveOil,0.7144444444444444
sfa_equi-depth_False,OliveOil,0.72
isax,OSULeaf,0.933202479338843
sfa_equi-width_True,OSULeaf,0.9713636363636364
sfa_equi-width_False,OSULeaf,0.9713636363636364
sfa_equi-depth_True,OSULeaf,0.9726652892561984
sfa_equi-depth_False,OSULeaf,0.9726652892561984
isax,PhalangesOutlinesCorrect,0.9379810929810929
sfa_equi-width_True,PhalangesOutlinesCorrect,0.9740319865319865
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9738545713545713
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.9901787101787102
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9905024605024605
isax,Phoneme,0.007859635632319886
sfa_equi-width_True,Phoneme,0.03540902638116645
sfa_equi-width_False,Phoneme,0.01861272132181868
sfa_equi-depth_True,Phoneme,0.020261544224930005
sfa_equi-depth_False,Phoneme,0.012024823534051026
isax,PickupGestureWiimoteZ,0.8180000000000001
sfa_equi-width_True,PickupGestureWiimoteZ,0.896
sfa_equi-width_False,PickupGestureWiimoteZ,0.896
sfa_equi-depth_True,PickupGestureWiimoteZ,0.8968
sfa_equi-depth_False,PickupGestureWiimoteZ,0.8968
isax,PigAirwayPressure,0.9360207100591715
sfa_equi-width_True,PigAirwayPressure,0.9406897189349113
sfa_equi-width_False,PigAirwayPressure,0.9411057692307692
sfa_equi-depth_True,PigAirwayPressure,0.940782174556213
sfa_equi-depth_False,PigAirwayPressure,0.9413831360946745
isax,PigArtPressure,0.23872041420118342
sfa_equi-width_True,PigArtPressure,0.8861409023668639
sfa_equi-width_False,PigArtPressure,0.032821745562130175
sfa_equi-depth_True,PigArtPressure,0.8732895710059171
sfa_equi-depth_False,PigArtPressure,0.022050665680473373
isax,PigCVP,0.46029031065088755
sfa_equi-width_True,PigCVP,0.5736871301775148
sfa_equi-width_False,PigCVP,0.47272559171597633
sfa_equi-depth_True,PigCVP,0.559633875739645
sfa_equi-depth_False,PigCVP,0.4708302514792899
isax,PLAID,0.6408386477048504
sfa_equi-width_True,PLAID,0.6962433548682417
sfa_equi-width_False,PLAID,0.6946447086892142
sfa_equi-depth_True,PLAID,0.7036956122190666
sfa_equi-depth_False,PLAID,0.7029292330312898
isax,Plane,0.9430385487528344
sfa_equi-width_True,Plane,0.9638095238095238
sfa_equi-width_False,Plane,0.9638095238095238
sfa_equi-depth_True,Plane,0.9684353741496599
sfa_equi-depth_False,Plane,0.9695238095238096
isax,PowerCons,0.7460185185185185
sfa_equi-width_True,PowerCons,0.8348148148148148
sfa_equi-width_False,PowerCons,0.8348148148148148
sfa_equi-depth_True,PowerCons,0.833179012345679
sfa_equi-depth_False,PowerCons,0.833179012345679
isax,ProximalPhalanxOutlineAgeGroup,0.8334146341463415
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9624146341463415
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.9619512195121952
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9703048780487805
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9697073170731708
isax,ProximalPhalanxOutlineCorrect,0.8524513172966781
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9582073310423825
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.9577262313860252
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9737857961053837
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9734994272623139
isax,ProximalPhalanxTW,0.8278048780487806
sfa_equi-width_True,ProximalPhalanxTW,0.9615243902439025
sfa_equi-width_False,ProximalPhalanxTW,0.9611463414634147
sfa_equi-depth_True,ProximalPhalanxTW,0.9704268292682927
sfa_equi-depth_False,ProximalPhalanxTW,0.9698048780487806
isax,RefrigerationDevices,0.006727111111111111
sfa_equi-width_True,RefrigerationDevices,0.019626666666666667
sfa_equi-width_False,RefrigerationDevices,0.018076444444444444
sfa_equi-depth_True,RefrigerationDevices,0.010979555555555555
sfa_equi-depth_False,RefrigerationDevices,0.012188444444444444
isax,Rock,0.868
sfa_equi-width_True,Rock,0.893
sfa_equi-width_False,Rock,0.896
sfa_equi-depth_True,Rock,0.891
sfa_equi-depth_False,Rock,0.9
isax,ScreenType,0.7423928888888889
sfa_equi-width_True,ScreenType,0.8116053333333333
sfa_equi-width_False,ScreenType,0.8116053333333333
sfa_equi-depth_True,ScreenType,0.8138524444444444
sfa_equi-depth_False,ScreenType,0.8138524444444444
isax,SemgHandGenderCh2,0.004472222222222222
sfa_equi-width_True,SemgHandGenderCh2,0.010155555555555557
sfa_equi-width_False,SemgHandGenderCh2,0.0064444444444444445
sfa_equi-depth_True,SemgHandGenderCh2,0.010033333333333333
sfa_equi-depth_False,SemgHandGenderCh2,0.006200000000000001
isax,SemgHandMovementCh2,0.005940740740740741
sfa_equi-width_True,SemgHandMovementCh2,0.01260246913580247
sfa_equi-width_False,SemgHandMovementCh2,0.008306172839506173
sfa_equi-depth_True,SemgHandMovementCh2,0.012740740740740742
sfa_equi-depth_False,SemgHandMovementCh2,0.008325925925925926
isax,SemgHandSubjectCh2,0.005911111111111111
sfa_equi-width_True,SemgHandSubjectCh2,0.01271111111111111
sfa_equi-width_False,SemgHandSubjectCh2,0.008217283950617283
sfa_equi-depth_True,SemgHandSubjectCh2,0.012854320987654322
sfa_equi-depth_False,SemgHandSubjectCh2,0.00828641975308642
isax,ShakeGestureWiimoteZ,0.5860000000000001
sfa_equi-width_True,ShakeGestureWiimoteZ,0.6832
sfa_equi-width_False,ShakeGestureWiimoteZ,0.6304000000000001
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.6816
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.6236
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9836916666666667
sfa_equi-width_True,ShapesAll,0.991213888888889
sfa_equi-width_False,ShapesAll,0.991213888888889
sfa_equi-depth_True,ShapesAll,0.9926750000000001
sfa_equi-depth_False,ShapesAll,0.9926750000000001
isax,SmallKitchenAppliances,0.008362666666666666
sfa_equi-width_True,SmallKitchenAppliances,0.011015111111111111
sfa_equi-width_False,SmallKitchenAppliances,0.010133333333333333
sfa_equi-depth_True,SmallKitchenAppliances,0.009763555555555555
sfa_equi-depth_False,SmallKitchenAppliances,0.008846222222222222
isax,SonyAIBORobotSurface1,0.4690515806988353
sfa_equi-width_True,SonyAIBORobotSurface1,0.6359400998336107
sfa_equi-width_False,SonyAIBORobotSurface1,0.629783693843594
sfa_equi-depth_True,SonyAIBORobotSurface1,0.6263727121464226
sfa_equi-depth_False,SonyAIBORobotSurface1,0.6198003327787022
isax,SonyAIBORobotSurface2,0.5300221522676927
sfa_equi-width_True,SonyAIBORobotSurface2,0.7677120982472504
sfa_equi-width_False,SonyAIBORobotSurface2,0.6484784889821616
sfa_equi-depth_True,SonyAIBORobotSurface2,0.7658077804982317
sfa_equi-depth_False,SonyAIBORobotSurface2,0.64020053631806
isax,StarLightCurves,0.9641346527440505
sfa_equi-width_True,StarLightCurves,0.9816942690626518
sfa_equi-width_False,StarLightCurves,0.9821786061194755
sfa_equi-depth_True,StarLightCurves,0.9863954589606605
sfa_equi-depth_False,StarLightCurves,0.986838756677999
isax,Strawberry,0.9410784356950751
sfa_equi-width_True,Strawberry,0.986354217186191
sfa_equi-width_False,Strawberry,0.9855517834310655
sfa_equi-depth_True,Strawberry,0.9914950839910056
sfa_equi-depth_False,Strawberry,0.9909439619064414
isax,SwedishLeaf,0.913312
sfa_equi-width_True,SwedishLeaf,0.9361151999999999
sfa_equi-width_False,SwedishLeaf,0.9373663999999999
sfa_equi-depth_True,SwedishLeaf,0.9486783999999999
sfa_equi-depth_False,SwedishLeaf,0.9496384
isax,Symbols,0.862391959798995
