Method,Dataset,TLB
sfa_equi-width_True,CinCECGTorso,0.7592391304347826
sfa_equi-width_False,CinCECGTorso,0.7479528985507247
sfa_equi-depth_True,CinCECGTorso,0.7518840579710144
sfa_equi-depth_False,CinCECGTorso,0.7403623188405797
isax,Coffee,0.6186224489795917
sfa_equi-width_True,Coffee,0.8520408163265305
sfa_equi-width_False,Coffee,0.8545918367346939
sfa_equi-depth_True,Coffee,0.8278061224489796
sfa_equi-depth_False,Coffee,0.822704081632653
isax,Computers,0.699568
sfa_equi-width_True,Computers,0.773104
sfa_equi-width_False,Computers,0.773104
sfa_equi-depth_True,Computers,0.7712319999999999
sfa_equi-depth_False,Computers,0.7712319999999999
isax,CricketX,0.8404339250493097
sfa_equi-width_True,CricketX,0.8892636423405654
sfa_equi-width_False,CricketX,0.8892636423405654
sfa_equi-depth_True,CricketX,0.887146614069691
sfa_equi-depth_False,CricketX,0.887146614069691
isax,CricketY,0.8919921104536489
sfa_equi-width_True,CricketY,0.9314003944773176
sfa_equi-width_False,CricketY,0.9314003944773176
sfa_equi-depth_True,CricketY,0.9314661406969099
sfa_equi-depth_False,CricketY,0.9314661406969099
isax,CricketZ,0.8394280078895464
sfa_equi-width_True,CricketZ,0.8926364234056542
sfa_equi-width_False,CricketZ,0.8926364234056542
sfa_equi-depth_True,CricketZ,0.8912557527942143
sfa_equi-depth_False,CricketZ,0.8912557527942143
isax,Crop,0.9901498677248677
sfa_equi-width_True,Crop,0.9925508267195767
sfa_equi-width_False,Crop,0.9923275545634921
sfa_equi-depth_True,Crop,0.9932854662698413
sfa_equi-depth_False,Crop,0.9930734044312169
isax,DiatomSizeReduction,0.8086192810457516
sfa_equi-width_True,DiatomSizeReduction,0.9125816993464052
sfa_equi-width_False,DiatomSizeReduction,0.9133986928104575
sfa_equi-depth_True,DiatomSizeReduction,0.8972630718954249
sfa_equi-depth_False,DiatomSizeReduction,0.8964460784313726
isax,DistalPhalanxOutlineAgeGroup,0.9187589928057553
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.9719964028776978
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.9734352517985612
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.976888489208633
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.9783273381294963
isax,DistalPhalanxOutlineCorrect,0.9415519323671497
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.9739070048309179
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.9741787439613526
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9834541062801933
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9835024154589371
isax,DistalPhalanxTW,0.9156834532374101
sfa_equi-width_True,DistalPhalanxTW,0.9703776978417266
sfa_equi-width_False,DistalPhalanxTW,0.9713669064748202
sfa_equi-depth_True,DistalPhalanxTW,0.9758093525179856
sfa_equi-depth_False,DistalPhalanxTW,0.9767446043165467
isax,DodgerLoopDay,0.3142628205128205
sfa_equi-width_True,DodgerLoopDay,0.378525641025641
sfa_equi-width_False,DodgerLoopDay,0.3770833333333333
sfa_equi-depth_True,DodgerLoopDay,0.36955128205128207
sfa_equi-depth_False,DodgerLoopDay,0.36875
isax,DodgerLoopGame,0.23695652173913043
sfa_equi-width_True,DodgerLoopGame,0.30833333333333335
sfa_equi-width_False,DodgerLoopGame,0.3101449275362319
sfa_equi-depth_True,DodgerLoopGame,0.2510869565217391
sfa_equi-depth_False,DodgerLoopGame,0.25434782608695655
isax,DodgerLoopWeekend,0.32463768115942027
sfa_equi-width_True,DodgerLoopWeekend,0.39311594202898553
sfa_equi-width_False,DodgerLoopWeekend,0.3960144927536232
sfa_equi-depth_True,DodgerLoopWeekend,0.35253623188405797
sfa_equi-depth_False,DodgerLoopWeekend,0.35833333333333334
isax,Earthquakes,0.0
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_False,Earthquakes,0.0
isax,ECG200,0.883
sfa_equi-width_True,ECG200,0.9015000000000001
sfa_equi-width_False,ECG200,0.8991
sfa_equi-depth_True,ECG200,0.9051
sfa_equi-depth_False,ECG200,0.9024000000000001
isax,ECG5000,0.9311746666666666
sfa_equi-width_True,ECG5000,0.9542982222222222
sfa_equi-width_False,ECG5000,0.9604008888888889
sfa_equi-depth_True,ECG5000,0.9602217777777777
sfa_equi-depth_False,ECG5000,0.9659306666666666
isax,ECGFiveDays,0.6061707822047164
sfa_equi-width_True,ECGFiveDays,0.7816492450638792
sfa_equi-width_False,ECGFiveDays,0.7424127657425643
sfa_equi-depth_True,ECGFiveDays,0.7504923496439934
sfa_equi-depth_False,ECGFiveDays,0.7114073625208303
isax,EOGHorizontalSignal,0.9656909129757943
sfa_equi-width_True,EOGHorizontalSignal,0.9785186654864014
sfa_equi-width_False,EOGHorizontalSignal,0.9785797136839534
sfa_equi-depth_True,EOGHorizontalSignal,0.9799609291535667
sfa_equi-depth_False,EOGHorizontalSignal,0.9798540948078507
isax,EOGVerticalSignal,0.9464836238210066
sfa_equi-width_True,EOGVerticalSignal,0.9705900308293397
sfa_equi-width_False,EOGVerticalSignal,0.9708113305454655
sfa_equi-depth_True,EOGVerticalSignal,0.971780470681603
sfa_equi-depth_False,EOGVerticalSignal,0.9719865083483409
isax,EthanolLevel,0.8581507936507936
sfa_equi-width_True,EthanolLevel,0.9783730158730158
sfa_equi-width_False,EthanolLevel,0.9438134920634921
sfa_equi-depth_True,EthanolLevel,0.9806904761904761
sfa_equi-depth_False,EthanolLevel,0.9496626984126983
isax,FaceAll,0.4922707100591716
sfa_equi-width_True,FaceAll,0.8077018174133559
sfa_equi-width_False,FaceAll,0.5979501267962807
sfa_equi-depth_True,FaceAll,0.8068015638207946
sfa_equi-depth_False,FaceAll,0.5978148774302621
isax,FaceFour,0.19460227272727273
sfa_equi-width_True,FaceFour,0.5790719696969697
sfa_equi-width_False,FaceFour,0.2911931818181818
sfa_equi-depth_True,FaceFour,0.5449810606060607
sfa_equi-depth_False,FaceFour,0.26704545454545453
isax,FacesUCR,0.48394390243902435
sfa_equi-width_True,FacesUCR,0.7932658536585365
sfa_equi-width_False,FacesUCR,0.5796073170731707
sfa_equi-depth_True,FacesUCR,0.7907780487804877
sfa_equi-depth_False,FacesUCR,0.5773414634146341
isax,FiftyWords,0.9777582417582417
sfa_equi-width_True,FiftyWords,0.9899291819291819
sfa_equi-width_False,FiftyWords,0.9899291819291819
sfa_equi-depth_True,FiftyWords,0.9898998778998779
sfa_equi-depth_False,FiftyWords,0.9898998778998779
isax,Fish,0.9186285714285713
sfa_equi-width_True,Fish,0.9665959183673468
sfa_equi-width_False,Fish,0.9681632653061224
sfa_equi-depth_True,Fish,0.9689795918367347
sfa_equi-depth_False,Fish,0.9704816326530612
isax,FordA,0.0
sfa_equi-width_True,FordA,0.7134434458441679
sfa_equi-width_False,FordA,0.0
sfa_equi-depth_True,FordA,0.7048854274486044
sfa_equi-depth_False,FordA,0.0
isax,FordB,0.0
sfa_equi-width_True,FordB,0.7121192057477352
sfa_equi-width_False,FordB,0.0
sfa_equi-depth_True,FordB,0.7130651645411454
sfa_equi-depth_False,FordB,0.0
isax,FreezerRegularTrain,0.9380140350877193
sfa_equi-width_True,FreezerRegularTrain,0.9438947368421052
sfa_equi-width_False,FreezerRegularTrain,0.9441239766081871
sfa_equi-depth_True,FreezerRegularTrain,0.9454760233918128
sfa_equi-depth_False,FreezerRegularTrain,0.9456093567251461
isax,FreezerSmallTrain,0.8707142857142858
sfa_equi-width_True,FreezerSmallTrain,0.8817167919799499
sfa_equi-width_False,FreezerSmallTrain,0.8821303258145364
sfa_equi-depth_True,FreezerSmallTrain,0.8796115288220552
sfa_equi-depth_False,FreezerSmallTrain,0.8797994987468672
isax,Fungi,0.9080047789725209
sfa_equi-width_True,Fungi,0.9313022700119473
sfa_equi-width_False,Fungi,0.9313022700119473
sfa_equi-depth_True,Fungi,0.9283154121863799
sfa_equi-depth_False,Fungi,0.9283154121863799
isax,GestureMidAirD1,0.9809171597633136
sfa_equi-width_True,GestureMidAirD1,0.9876849112426036
sfa_equi-width_False,GestureMidAirD1,0.9873150887573965
sfa_equi-depth_True,GestureMidAirD1,0.9879807692307693
sfa_equi-depth_False,GestureMidAirD1,0.9880917159763314
isax,GestureMidAirD2,0.9613165680473373
sfa_equi-width_True,GestureMidAirD2,0.9726331360946746
sfa_equi-width_False,GestureMidAirD2,0.9730769230769231
sfa_equi-depth_True,GestureMidAirD2,0.976405325443787
sfa_equi-depth_False,GestureMidAirD2,0.9768491124260356
isax,GestureMidAirD3,0.9832470414201183
sfa_equi-width_True,GestureMidAirD3,0.9874630177514793
sfa_equi-width_False,GestureMidAirD3,0.9875369822485207
sfa_equi-depth_True,GestureMidAirD3,0.9878328402366864
sfa_equi-depth_False,GestureMidAirD3,0.9879807692307693
isax,GesturePebbleZ1,0.5433403805496829
sfa_equi-width_True,GesturePebbleZ1,0.6421775898520085
sfa_equi-width_False,GesturePebbleZ1,0.6421775898520085
sfa_equi-depth_True,GesturePebbleZ1,0.6359672304439746
sfa_equi-depth_False,GesturePebbleZ1,0.6359672304439746
isax,GesturePebbleZ2,0.5374978324952315
sfa_equi-width_True,GesturePebbleZ2,0.6471302236864921
sfa_equi-width_False,GesturePebbleZ2,0.6482573261661175
sfa_equi-depth_True,GesturePebbleZ2,0.6402809086179989
sfa_equi-depth_False,GesturePebbleZ2,0.6412779608115138
isax,GunPoint,0.9513333333333334
sfa_equi-width_True,GunPoint,0.9649333333333334
sfa_equi-width_False,GunPoint,0.9649333333333334
sfa_equi-depth_True,GunPoint,0.9677333333333333
sfa_equi-depth_False,GunPoint,0.9677333333333333
isax,GunPointAgeSpan,0.9812939521800281
sfa_equi-width_True,GunPointAgeSpan,0.9862165963431786
sfa_equi-width_False,GunPointAgeSpan,0.9862165963431786
sfa_equi-depth_True,GunPointAgeSpan,0.9863103609939052
sfa_equi-depth_False,GunPointAgeSpan,0.9863103609939052
isax,GunPointMaleVersusFemale,0.9806844819503047
sfa_equi-width_True,GunPointMaleVersusFemale,0.9862869198312236
sfa_equi-width_False,GunPointMaleVersusFemale,0.9862869198312236
sfa_equi-depth_True,GunPointMaleVersusFemale,0.9865682137834036
sfa_equi-depth_False,GunPointMaleVersusFemale,0.9865682137834036
isax,GunPointOldVersusYoung,0.9802054154995331
sfa_equi-width_True,GunPointOldVersusYoung,0.9858076563958916
sfa_equi-width_False,GunPointOldVersusYoung,0.9858076563958916
sfa_equi-depth_True,GunPointOldVersusYoung,0.986437908496732
sfa_equi-depth_False,GunPointOldVersusYoung,0.986437908496732
isax,Ham,0.3411970292704238
sfa_equi-width_True,Ham,0.5113149847094801
sfa_equi-width_False,Ham,0.5063346439493229
sfa_equi-depth_True,Ham,0.5057230231542158
sfa_equi-depth_False,Ham,0.5026649191786807
isax,HandOutlines,0.9720351351351351
sfa_equi-width_True,HandOutlines,0.9891864864864864
sfa_equi-width_False,HandOutlines,0.9903621621621621
sfa_equi-depth_True,HandOutlines,0.996435135135135
sfa_equi-depth_False,HandOutlines,0.9967999999999999
isax,Haptics,0.9026392961876832
sfa_equi-width_True,Haptics,0.9482823627984919
sfa_equi-width_False,Haptics,0.9482823627984919
sfa_equi-depth_True,Haptics,0.9524507750314202
sfa_equi-depth_False,Haptics,0.9524507750314202
isax,Herring,0.820556640625
sfa_equi-width_True,Herring,0.91943359375
sfa_equi-width_False,Herring,0.919189453125
sfa_equi-depth_True,Herring,0.921142578125
sfa_equi-depth_False,Herring,0.921875
isax,HouseTwenty,0.3039915966386555
sfa_equi-width_True,HouseTwenty,0.37058823529411766
sfa_equi-width_False,HouseTwenty,0.37058823529411766
sfa_equi-depth_True,HouseTwenty,0.344327731092437
sfa_equi-depth_False,HouseTwenty,0.344327731092437
isax,InlineSkate,0.9759636363636364
sfa_equi-width_True,InlineSkate,0.9833818181818182
sfa_equi-width_False,InlineSkate,0.9833818181818182
sfa_equi-depth_True,InlineSkate,0.9841818181818182
sfa_equi-depth_False,InlineSkate,0.9841818181818182
isax,InsectEPGRegularTrain,0.9117761368052857
sfa_equi-width_True,InsectEPGRegularTrain,0.9294597745821997
sfa_equi-width_False,InsectEPGRegularTrain,0.9314030314807618
sfa_equi-depth_True,InsectEPGRegularTrain,0.9313382562508097
sfa_equi-depth_False,InsectEPGRegularTrain,0.932568985619899
isax,InsectEPGSmallTrain,0.8284904323175053
sfa_equi-width_True,InsectEPGSmallTrain,0.8535317741554453
sfa_equi-width_False,InsectEPGSmallTrain,0.8551854476730452
sfa_equi-depth_True,InsectEPGSmallTrain,0.8270729978738484
sfa_equi-depth_False,InsectEPGSmallTrain,0.8266005197259627
isax,InsectWingbeatSound,0.940016069788797
sfa_equi-width_True,InsectWingbeatSound,0.9666184573002755
sfa_equi-width_False,InsectWingbeatSound,0.9638980716253444
sfa_equi-depth_True,InsectWingbeatSound,0.9665679522497704
sfa_equi-depth_False,InsectWingbeatSound,0.9638659320477503
isax,ItalyPowerDemand,0.9444613666362067
sfa_equi-width_True,ItalyPowerDemand,0.9601699955035319
sfa_equi-width_False,ItalyPowerDemand,0.9586179887733345
sfa_equi-depth_True,ItalyPowerDemand,0.9616059643473595
sfa_equi-depth_False,ItalyPowerDemand,0.9592707018841652
isax,LargeKitchenAppliances,0.31401955555555555
sfa_equi-width_True,LargeKitchenAppliances,0.43115377777777775
sfa_equi-width_False,LargeKitchenAppliances,0.4337351111111111
sfa_equi-depth_True,LargeKitchenAppliances,0.43056355555555553
sfa_equi-depth_False,LargeKitchenAppliances,0.4325048888888889
isax,Lightning2,0.503551912568306
sfa_equi-width_True,Lightning2,0.5707650273224044
sfa_equi-width_False,Lightning2,0.578688524590164
sfa_equi-depth_True,Lightning2,0.5699453551912568
sfa_equi-depth_False,Lightning2,0.5770491803278689
isax,Lightning7,0.589041095890411
sfa_equi-width_True,Lightning7,0.6475538160469667
sfa_equi-width_False,Lightning7,0.6463796477495107
sfa_equi-depth_True,Lightning7,0.6434442270058709
sfa_equi-depth_False,Lightning7,0.6436399217221135
isax,Mallat,0.7903392130257801
sfa_equi-width_True,Mallat,0.8552200038767203
sfa_equi-width_False,Mallat,0.8537933708082961
sfa_equi-depth_True,Mallat,0.8536925760806358
sfa_equi-depth_False,Mallat,0.8521108742004264
isax,Meat,0.5438888888888889
sfa_equi-width_True,Meat,0.925
sfa_equi-width_False,Meat,0.9261111111111111
sfa_equi-depth_True,Meat,0.9141666666666667
sfa_equi-depth_False,Meat,0.9111111111111111
isax,MedicalImages,0.9507632269650504
sfa_equi-width_True,MedicalImages,0.9808019063406548
sfa_equi-width_False,MedicalImages,0.9816825528387899
sfa_equi-depth_True,MedicalImages,0.9824906755076668
sfa_equi-depth_False,MedicalImages,0.9832573559883961
isax,MiddlePhalanxOutlineAgeGroup,0.9237012987012987
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.9770616883116883
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.9771590909090909
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9782142857142857
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.978262987012987
isax,MiddlePhalanxOutlineCorrect,0.9377777777777777
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.9826575028636884
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.9828636884306987
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9848109965635738
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.9848911798396334
isax,MiddlePhalanxTW,0.90728444487843
sfa_equi-width_True,MiddlePhalanxTW,0.9711291215050615
sfa_equi-width_False,MiddlePhalanxTW,0.971047749243238
sfa_equi-depth_True,MiddlePhalanxTW,0.9751489112391368
sfa_equi-depth_False,MiddlePhalanxTW,0.9752628324056897
isax,MixedShapesRegularTrain,0.9875290721649485
sfa_equi-width_True,MixedShapesRegularTrain,0.9926127835051546
sfa_equi-width_False,MixedShapesRegularTrain,0.9926127835051546
sfa_equi-depth_True,MixedShapesRegularTrain,0.9935901030927835
sfa_equi-depth_False,MixedShapesRegularTrain,0.9935901030927835
isax,MixedShapesSmallTrain,0.9662020618556701
sfa_equi-width_True,MixedShapesSmallTrain,0.9790845360824743
sfa_equi-width_False,MixedShapesSmallTrain,0.9790845360824743
sfa_equi-depth_True,MixedShapesSmallTrain,0.9800206185567011
sfa_equi-depth_False,MixedShapesSmallTrain,0.9800206185567011
isax,MoteStrain,0.6317891373801917
sfa_equi-width_True,MoteStrain,0.6735623003194888
sfa_equi-width_False,MoteStrain,0.6744009584664536
sfa_equi-depth_True,MoteStrain,0.6351837060702875
sfa_equi-depth_False,MoteStrain,0.6394568690095846
isax,NonInvasiveFetalECGThorax1,0.957459711620017
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9751693525586655
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.9748020921685043
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.9795855244557534
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9793740458015266
isax,NonInvasiveFetalECGThorax2,0.973626802374894
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9830715295448119
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9829881255301102
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9863172179813401
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9865221939496748
isax,OliveOil,0.12444444444444444
sfa_equi-width_True,OliveOil,0.7766666666666666
sfa_equi-width_False,OliveOil,0.7877777777777778
sfa_equi-depth_True,OliveOil,0.7144444444444444
sfa_equi-depth_False,OliveOil,0.72
isax,OSULeaf,0.9450826446280992
sfa_equi-width_True,OSULeaf,0.9781611570247934
sfa_equi-width_False,OSULeaf,0.9781611570247934
sfa_equi-depth_True,OSULeaf,0.9782024793388431
sfa_equi-depth_False,OSULeaf,0.9782024793388431
isax,PhalangesOutlinesCorrect,0.9678619528619528
sfa_equi-width_True,PhalangesOutlinesCorrect,0.9867255892255892
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9867081067081066
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.9928638953638953
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9930840455840455
isax,Phoneme,0.009035253756062936
sfa_equi-width_True,Phoneme,0.04201664103474111
sfa_equi-width_False,Phoneme,0.021225206041247682
sfa_equi-depth_True,Phoneme,0.027477917110296145
sfa_equi-depth_False,Phoneme,0.014479573327023935
isax,PickupGestureWiimoteZ,0.8436
sfa_equi-width_True,PickupGestureWiimoteZ,0.906
sfa_equi-width_False,PickupGestureWiimoteZ,0.906
sfa_equi-depth_True,PickupGestureWiimoteZ,0.9056000000000001
sfa_equi-depth_False,PickupGestureWiimoteZ,0.9056000000000001
isax,PigAirwayPressure,0.9393028846153846
sfa_equi-width_True,PigAirwayPressure,0.9437407544378698
sfa_equi-width_False,PigAirwayPressure,0.9440181213017751
sfa_equi-depth_True,PigAirwayPressure,0.9435558431952662
sfa_equi-depth_False,PigAirwayPressure,0.9436020710059171
isax,PigArtPressure,0.26322115384615385
sfa_equi-width_True,PigArtPressure,0.8932137573964497
sfa_equi-width_False,PigArtPressure,0.038415310650887574
sfa_equi-depth_True,PigArtPressure,0.8861871301775148
sfa_equi-depth_False,PigArtPressure,0.02898483727810651
isax,PigCVP,0.479844674556213
sfa_equi-width_True,PigCVP,0.6004992603550295
sfa_equi-width_False,PigCVP,0.4933431952662722
sfa_equi-depth_True,PigCVP,0.5877403846153846
sfa_equi-depth_False,PigCVP,0.49010724852071
isax,PLAID,0.6663857765571196
sfa_equi-width_True,PLAID,0.7091920421404521
sfa_equi-width_False,PLAID,0.7077182360101121
sfa_equi-depth_True,PLAID,0.7129753891715129
sfa_equi-depth_False,PLAID,0.7120356210272256
isax,Plane,0.9518367346938775
sfa_equi-width_True,Plane,0.9703401360544218
sfa_equi-width_False,Plane,0.9714285714285714
sfa_equi-depth_True,Plane,0.971609977324263
sfa_equi-depth_False,Plane,0.9723356009070295
isax,PowerCons,0.7841666666666667
sfa_equi-width_True,PowerCons,0.8583950617283951
sfa_equi-width_False,PowerCons,0.8583950617283951
sfa_equi-depth_True,PowerCons,0.8555864197530865
sfa_equi-depth_False,PowerCons,0.8555864197530865
isax,ProximalPhalanxOutlineAgeGroup,0.8984878048780488
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9742560975609756
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.9741463414634147
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9761707317073172
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9756707317073171
isax,ProximalPhalanxOutlineCorrect,0.9093356242840779
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9733848797250859
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.973184421534937
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9784249713631157
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9783218785796105
isax,ProximalPhalanxTW,0.8947804878048781
sfa_equi-width_True,ProximalPhalanxTW,0.9743048780487805
sfa_equi-width_False,ProximalPhalanxTW,0.9734878048780489
sfa_equi-depth_True,ProximalPhalanxTW,0.9756829268292684
sfa_equi-depth_False,ProximalPhalanxTW,0.9752682926829269
isax,RefrigerationDevices,0.0078008888888888885
sfa_equi-width_True,RefrigerationDevices,0.023772444444444443
sfa_equi-width_False,RefrigerationDevices,0.02065777777777778
sfa_equi-depth_True,RefrigerationDevices,0.014677333333333334
sfa_equi-depth_False,RefrigerationDevices,0.014755555555555555
isax,Rock,0.889
sfa_equi-width_True,Rock,0.901
sfa_equi-width_False,Rock,0.903
sfa_equi-depth_True,Rock,0.891
sfa_equi-depth_False,Rock,0.9
isax,ScreenType,0.769415111111111
sfa_equi-width_True,ScreenType,0.8325546666666667
sfa_equi-width_False,ScreenType,0.8325546666666667
sfa_equi-depth_True,ScreenType,0.8320924444444444
sfa_equi-depth_False,ScreenType,0.8320924444444444
isax,SemgHandGenderCh2,0.005472222222222222
sfa_equi-width_True,SemgHandGenderCh2,0.010755555555555556
sfa_equi-width_False,SemgHandGenderCh2,0.006872222222222222
sfa_equi-depth_True,SemgHandGenderCh2,0.01073888888888889
sfa_equi-depth_False,SemgHandGenderCh2,0.006844444444444445
isax,SemgHandMovementCh2,0.0072
sfa_equi-width_True,SemgHandMovementCh2,0.013353086419753087
sfa_equi-width_False,SemgHandMovementCh2,0.008804938271604938
sfa_equi-depth_True,SemgHandMovementCh2,0.01331358024691358
sfa_equi-depth_False,SemgHandMovementCh2,0.008770370370370371
isax,SemgHandSubjectCh2,0.007160493827160494
sfa_equi-width_True,SemgHandSubjectCh2,0.013461728395061729
sfa_equi-width_False,SemgHandSubjectCh2,0.008725925925925925
sfa_equi-depth_True,SemgHandSubjectCh2,0.013422222222222223
sfa_equi-depth_False,SemgHandSubjectCh2,0.00874567901234568
isax,ShakeGestureWiimoteZ,0.6248
sfa_equi-width_True,ShakeGestureWiimoteZ,0.7068
sfa_equi-width_False,ShakeGestureWiimoteZ,0.6488
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.6980000000000001
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.6432
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9879388888888889
sfa_equi-width_True,ShapesAll,0.9938888888888889
sfa_equi-width_False,ShapesAll,0.9938888888888889
sfa_equi-depth_True,ShapesAll,0.9945805555555556
sfa_equi-depth_False,ShapesAll,0.9945805555555556
isax,SmallKitchenAppliances,0.008945777777777778
sfa_equi-width_True,SmallKitchenAppliances,0.011655111111111111
sfa_equi-width_False,SmallKitchenAppliances,0.010837333333333332
sfa_equi-depth_True,SmallKitchenAppliances,0.010744888888888889
sfa_equi-depth_False,SmallKitchenAppliances,0.009848888888888888
isax,SonyAIBORobotSurface1,0.5113976705490849
sfa_equi-width_True,SonyAIBORobotSurface1,0.6570715474209651
sfa_equi-width_False,SonyAIBORobotSurface1,0.6558236272878536
sfa_equi-depth_True,SonyAIBORobotSurface1,0.6263727121464226
sfa_equi-depth_False,SonyAIBORobotSurface1,0.6198003327787022
isax,SonyAIBORobotSurface2,0.5612296451750807
sfa_equi-width_True,SonyAIBORobotSurface2,0.7854339124013836
sfa_equi-width_False,SonyAIBORobotSurface2,0.6657339396059229
sfa_equi-depth_True,SonyAIBORobotSurface2,0.7658077804982317
sfa_equi-depth_False,SonyAIBORobotSurface2,0.64020053631806
isax,StarLightCurves,0.9767875182127246
sfa_equi-width_True,StarLightCurves,0.9885217338513842
sfa_equi-width_False,StarLightCurves,0.9888983729966002
sfa_equi-depth_True,StarLightCurves,0.9904717095677513
sfa_equi-depth_False,StarLightCurves,0.9908404565322972
isax,Strawberry,0.9691547991711124
sfa_equi-width_True,Strawberry,0.9915612186411533
sfa_equi-width_False,Strawberry,0.9910189145099422
sfa_equi-depth_True,Strawberry,0.9935452581455844
sfa_equi-depth_False,Strawberry,0.9929897270843436
isax,SwedishLeaf,0.9317567999999999
sfa_equi-width_True,SwedishLeaf,0.9488384
sfa_equi-width_False,SwedishLeaf,0.9499711999999999
sfa_equi-depth_True,SwedishLeaf,0.9539264
sfa_equi-depth_False,SwedishLeaf,0.9548063999999999
isax,Symbols,0.8971658291457287
sfa_equi-width_True,Symbols,0.9264321608040201
